VENDOR NAME,EXPENSE CATEGORY,PAYMENT AMOUNT,PAYMENT DATE
JBM Janitorial Corp.,MAINTENANCE & REPAIRS,4760.00,4/21/2021
TAFT STETTINIUS & HOLLISTER LLP,LEGAL COSTS,54333.00,1/14/2021
"MONTERREY SECURITY CONSULTANT, INC.",PURCHASE OF SECURITY SERVICES,42791.69,9/2/2021
"CLEVER DEVICES, LTD",MAINTENANCE & REPAIRS,412912.06,1/13/2021
HAPPY HANDS CLEANING SERVICE LLC,MAINTENANCE & REPAIRS,1666.67,7/28/2021
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,463.81,12/27/2021
REHABILITATION INSTITUTE OF CHICAGO,ADMINISTRATION & HR,550.00,8/19/2021
UNION PACIFIC RAILROAD COMPANY,FACILITY RENTAL,105000.00,3/1/2021
VILLAGE OF FOREST PARK (WATER ACCOUNT),UTILITIES EXPENSE,2436.45,9/23/2021
"LAW BULLETIN PUBLISHING CO, INC.",FINANCIAL & TREAS SVCS,5952.00,12/22/2021
"CLEVER DEVICES, LTD",MAINTENANCE & REPAIRS,3604.00,1/6/2021
"PROTANIC, INC.",MAINTENANCE & REPAIRS,750.00,11/11/2021
"CUBIC TRANSPORTATION SYSTEMS, INC.",DIRECT PURCHASES,75260.88,6/9/2021
FOX VALLEY FIRE & SAFETY COMPANY,MAINTENANCE & REPAIRS,655.00,1/13/2021
ERIE FAMILY HEALTH CENTER,ADMINISTRATION & HR,500.00,6/17/2021
"OER SERVICES, LLC",MAINTENANCE & REPAIRS,1125.00,11/1/2021
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,11/26/2021
VILLAGE OF FOREST PARK (WATER ACCOUNT),UTILITIES EXPENSE,468.07,3/18/2021
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,12/16/2021
"AMAZON WEB SERVICES, INC.",CONTRACTUAL SERVICES,1406.45,11/3/2021
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,92701.19,9/8/2021
"ARAMARK UNIFORM SERVICES, INC.",GENERAL EXPENSES,10.83,10/27/2021
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,351760.79,9/8/2021
*CHICAGO PESTS LLC,MAINTENANCE & REPAIRS,1536.00,4/29/2021
"JONES ENVIRONMENTAL CONTROL, INC.",MAINTENANCE & REPAIRS,5804.35,5/5/2021
"WISCO, INC.",MAINTENANCE & REPAIRS,990.97,5/13/2021
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,53276.00,3/22/2021
"CHICAGO UNITED INDUSTRIES, LTD.",DIRECT PURCHASES,218.59,12/7/2021
COZEN O'CONNOR,LEGAL COSTS,265.50,10/28/2021
"T-MOBILE USA, INC.",UTILITIES EXPENSE,7063.20,3/22/2021
GENUINE PARTS COMPANY (NAPA),GENERAL EXPENSES,4186.96,8/30/2021
CINTAS CORPORATION,DIRECT PURCHASES,23.12,3/15/2021
"LUMINATOR TECHNOLOGY GROUP, INC.",MAINTENANCE & REPAIRS,31500.00,8/23/2021
"H-O-H-WATER TECHNOLOGY, INC.",DIRECT PURCHASES,720.00,8/4/2021
SERVICE SANITATION INC,MAINTENANCE & REPAIRS,3074.00,4/5/2021
QUESTION PRO INC,TECHNOLOGY SERVICES,1548.00,11/26/2021
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,1385.00,12/16/2021
Whelan Security of IL dba GardaWorld,PURCHASE OF SECURITY SERVICES,464814.68,10/7/2021
"PREMIER STAFFING SOURCE, INC.",CONSULTING,4320.00,5/3/2021
"*ANZY SUPPLY, INC.",MAINTENANCE & REPAIRS,257.14,5/13/2021
LORCHEM TECHNOLOGIES INC,MAINTENANCE & REPAIRS,364.20,5/10/2021
PNC BANK,ADVERTISING & PROMOTION,3318.93,10/21/2021
"SVANACO, INC.",TECHNOLOGY SERVICES,400.00,2/3/2021
"RADICOM, INC.",MAINTENANCE & REPAIRS,9200.00,9/1/2021
"INSPE ASSOCIATES,LTD.",ADMINISTRATION & HR,5850.00,6/17/2021
"COMCAST OF CHICAGO, IL",EQUIPMENT RENTAL,41.52,5/6/2021
LINKEDIN CORPORATION,ADVERTISING & PROMOTION,29367.14,1/14/2021
"WINKLER'S TREE SERVICE, INC.",CONTRACTUAL SERVICES,6524.00,9/2/2021
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,6340.00,6/9/2021
"CANON BUSINESS SOLUTIONS, INC.",MAINTENANCE & REPAIRS,4696.99,12/8/2021
"MONTERREY SECURITY CONSULTANT, INC.",PURCHASE OF SECURITY SERVICES,67767.30,12/23/2021
"ULTRA-TECH ENTERPRISES, INC.",MAINTENANCE & REPAIRS,1125.00,10/20/2021
"STANTON MECHANICAL, INC.",MAINTENANCE & REPAIRS,41624.25,10/13/2021
"*DIGBY'S DETECTIVE & SECURITY AGENCY, INC.",PURCHASE OF SECURITY SERVICES,160782.00,2/22/2021
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,3170.00,4/19/2021
VILLAGE OF FOREST PARK.,UTILITIES EXPENSE,2989.34,1/21/2021
STANDARD PARKING CORPORATION,CONTRACTUAL SERVICES,3165.00,3/4/2021
Wisconsin Lift Truck Corp. DBA Ellis Systems,DIRECT PURCHASES,8640.00,4/22/2021
AT OUR CORE INC,GENERAL EXPENSES,16100.29,10/12/2021
"MENARD INDUSTRIES, LLC, d/b/a MENARD'S RAILROAD MATERIALS",CONTRACTUAL SERVICES,1170.17,6/2/2021
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,147055.13,1/6/2021
MEDIAAGILITY INC,TECHNOLOGY SERVICES,1892.39,6/3/2021
"J2 CLOUD SERVICES, LLC.",CONTRACTUAL SERVICES,270.10,2/4/2021
LESTER & ROSALIE ANIXTER CENTER,GENERAL EXPENSES,592.00,6/24/2021
CLERK OF THE CIRCUIT COURT  1,LEGAL COSTS,6.00,7/2/2021
"GUARDIAN INDUSTRIAL SUPPLY, LLC",DIRECT PURCHASES,470.05,1/14/2021
"*ALLPOINTS SECURITY AND DETECTIVE, INC.",PURCHASE OF SECURITY SERVICES,9341.13,8/9/2021
CUMMINS INC.,MAINTENANCE & REPAIRS,213.78,4/19/2021
CHICAGO TRIBUNE CO.,ADVERTISING & PROMOTION,599.68,6/24/2021
89TH ST PROPERTIES LLC,FACILITY RENTAL,27968.92,6/28/2021
PNC BANK,GENERAL EXPENSES,553.77,9/15/2021
"V.H. BLACKINTON & CO., INC.",GENERAL EXPENSES,253.20,7/14/2021
ILLINOIS DEPARTMENT OF FINANCIAL & PROF. REGULATION,GENERAL EXPENSES,90.00,10/12/2021
CARY TEMPLIN M.D.,ADMINISTRATION & HR,750.00,10/14/2021
EHC CANADA INC. d/b/a EHC GLOBAL,DIRECT PURCHASES,1850.00,12/23/2021
*SYNERGY DEVELOPMENT LIMITED,MAINTENANCE & REPAIRS,6667.20,12/20/2021
CITY OF CHICAGO-DEPT OF WATER,UTILITIES EXPENSE,5545.66,12/15/2021
FOX VALLEY FIRE & SAFETY COMPANY,MAINTENANCE & REPAIRS,2400.00,2/3/2021
"ESRI, INC.",MAINTENANCE & REPAIRS,35350.00,1/21/2021
DELL MARKETING L.P.,TECHNOLOGY SERVICES,54186.50,6/24/2021
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,12/16/2021
AMERICAN SOCIETY OF SAFETY PROFESSIONALS,GENERAL EXPENSES,205.00,6/10/2021
CITY OF BERWYN,GENERAL EXPENSES,100.00,4/22/2021
"ARAMARK UNIFORM SERVICES, INC.",GENERAL EXPENSES,16.80,12/15/2021
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,12/16/2021
"HITACHI RAIL STS USA, INC.",DIRECT PURCHASES,14210.80,2/11/2021
LATHROP GAGE LLP,LEGAL COSTS,267.00,4/1/2021
"*VEI SOLUTIONS, INC.",MAINTENANCE & REPAIRS,16856.03,11/1/2021
*MOBILE HEALTH & TESTING SERVICES,ADMINISTRATION & HR,39435.00,9/16/2021
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,20484.48,4/14/2021
COZEN O'CONNOR,LEGAL COSTS,13276.25,7/2/2021
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,9863.74,1/18/2021
"CUBIC TRANSPORTATION SYSTEMS, INC.",CONTRACTUAL SERVICES,15444.00,12/20/2021
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,8585.80,4/28/2021
TALX CORPORATION,CONTRACTUAL SERVICES,750.00,6/10/2021
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,750.00,10/21/2021
"MOBILE MINI, INC",EQUIPMENT RENTAL,1650.00,6/17/2021
JBM Janitorial Corp.,MAINTENANCE & REPAIRS,10540.00,2/8/2021
"OCCUPATIONAL HEALTH CENTERS OF THE SOUTHWEST, PA. d/b/a CONCENTRA MEDICAL CENTERS",ADMINISTRATION & HR,63077.50,6/21/2021
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,15867.82,8/11/2021
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,580.00,9/2/2021
"JONES LANG LaSALLE, INCORPORATED",CONSULTING,46869.92,1/27/2021
CINTAS CORPORATION,CONTRACTUAL SERVICES,9659.34,8/9/2021
LORCHEM TECHNOLOGIES INC,MAINTENANCE & REPAIRS,6774.90,8/18/2021
CITY OF CHICAGO-DEPT OF WATER,UTILITIES EXPENSE,33736.23,11/17/2021
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,835.70,12/8/2021
*SOUTH SUBURBAN PEST CONTROL,MAINTENANCE & REPAIRS,4723.35,3/15/2021
"*ANDERSON & SHAH ROOFING, INC.",MAINTENANCE & REPAIRS,8819.36,9/13/2021
"JONES ENVIRONMENTAL CONTROL, INC.",MAINTENANCE & REPAIRS,44070.65,11/15/2021
BRE RIVER NORTH POINT OWNER LLC,FACILITY RENTAL,56062.02,5/19/2021
CLERK OF THE CIRCUIT COURT-,LEGAL COSTS,30.00,12/30/2021
SDI PRESENCE LLC,TECHNOLOGY SERVICES,304779.00,6/30/2021
"THOMPSON COBURN, LLC",LEGAL COSTS,14012.50,10/6/2021
"GARDA CL GREAT LAKES, INC.",FINANCIAL & TREAS SVCS,91892.54,7/28/2021
AT & T CORP,UTILITIES EXPENSE,537076.13,12/30/2021
"INDUSTRIAL ENGINE SERVICE, INC.",DIRECT PURCHASES,3275.34,5/12/2021
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,685.00,4/29/2021
"OER SERVICES, LLC",EQUIPMENT RENTAL,8617.00,4/21/2021
ZIONS BANK,FINANCIAL & TREAS SVCS,2000.00,9/16/2021
JBM Janitorial Corp.,MAINTENANCE & REPAIRS,4760.00,3/1/2021
"*DIGBY'S DETECTIVE & SECURITY AGENCY, INC.",PURCHASE OF SECURITY SERVICES,329027.04,3/24/2021
VILLAGE OF OAK PARK -1,PURCHASE OF SECURITY SERVICES,11388.29,3/17/2021
BRE RIVER NORTH POINT OWNER LLC,FACILITY RENTAL,56062.02,3/1/2021
"OER SERVICES, LLC",EQUIPMENT RENTAL,27889.00,5/19/2021
ASSOCIATION FOR TALENT DEVELOPMENT,TRAVEL & MEETING EXPENSE,1556.00,8/5/2021
NATIONAL ELECTRIC GATE CO.,DIRECT PURCHASES,4100.00,9/30/2021
JOHNSON CONTROLS FIRE PROTECTION LP,MAINTENANCE & REPAIRS,13124.73,11/15/2021
"BUCHANAN REPORTING, INC",LEGAL COSTS,148.00,2/11/2021
"Alstom Signaling Inc., d/b/a Alstom Signaling Operation, LLC.",DIRECT PURCHASES,1248.00,6/2/2021
SAFETY VISION LLC,FINANCIAL & TREAS SVCS,26496.25,10/6/2021
"WAREHOUSE DIRECT, INC.",MAINTENANCE & REPAIRS,139.16,6/10/2021
"OCCUPATIONAL HEALTH CENTERS OF THE SOUTHWEST, PA. d/b/a CONCENTRA MEDICAL CENTERS",ADMINISTRATION & HR,2430.00,3/29/2021
NSH USA CORPORATION,DIRECT PURCHASES,12730.00,10/25/2021
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,8563.00,7/14/2021
AMERICAN INSURANCE SERVICES GROUP,CONTRACTUAL SERVICES,108.50,7/20/2021
PACE SUBURBAN BUS SERVICE,DIRECT PURCHASES,9320.00,3/11/2021
CITY OF CHICAGO-DEPT OF FLEET AND FACILITY  MGMT,MAINTENANCE & REPAIRS,99802.72,5/20/2021
CENTRO CASTILLO FOR PERSONAL AND FAMILY WELLBEING,ADMINISTRATION & HR,200.00,2/25/2021
*SOUTH SUBURBAN PEST CONTROL,MAINTENANCE & REPAIRS,6500.00,9/1/2021
CHICAGO TRIBUNE CO.,ADVERTISING & PROMOTION,863.51,4/29/2021
RAJESH JINDAL M.D.,ADMINISTRATION & HR,500.00,3/11/2021
TERESA BOYLE ROGERS CONSULTING,CONSULTING,5491.32,9/22/2021
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,1/21/2021
LESTER & ROSALIE ANIXTER CENTER,GENERAL EXPENSES,370.00,2/25/2021
"*ANCHOR STAFFING, INC.",TECHNOLOGY SERVICES,1586.56,11/3/2021
TERESA BOYLE ROGERS CONSULTING,CONSULTING,2663.70,2/3/2021
JOHNSON CONTROLS FIRE PROTECTION LP,MAINTENANCE & REPAIRS,459.00,6/30/2021
"DATA WEIGHING SYSTEMS, INC.",MAINTENANCE & REPAIRS,340.00,8/23/2021
Konecranes,MAINTENANCE & REPAIRS,1898.06,2/25/2021
"ICE MILLER, LLP",LEGAL COSTS,1445.50,10/6/2021
JAMES DWORKIN,LEGAL COSTS,375.00,9/16/2021
"ARAMARK UNIFORM SERVICES, INC.",GENERAL EXPENSES,55.20,2/24/2021
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,386.40,4/26/2021
GENUINE PARTS COMPANY (NAPA),GENERAL EXPENSES,2768.00,6/30/2021
"PHAMATECH, INC.",ADMINISTRATION & HR,12455.00,4/1/2021
CINTAS CORPORATION,CONTRACTUAL SERVICES,1000.00,8/23/2021
AT & T CORP,CONTRACTUAL SERVICES,65000.00,2/25/2021
"WISCO, INC.",MAINTENANCE & REPAIRS,1390.51,5/6/2021
CINTAS CORPORATION,CONTRACTUAL SERVICES,37485.59,10/4/2021
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,7662.68,2/22/2021
STAPLES ADVANTAGE,DIRECT PURCHASES,20066.78,6/28/2021
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,4498.27,12/8/2021
LORCHEM TECHNOLOGIES INC,MAINTENANCE & REPAIRS,357.88,9/29/2021
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,36186.11,12/20/2021
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,13174.45,7/19/2021
G & O THERMAL SUPPLY COMPANY,DIRECT PURCHASES,2980.04,11/17/2021
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,1385.00,8/12/2021
TRADEBE TREATMENT & RECYCLING LLC,MAINTENANCE & REPAIRS,31677.83,1/28/2021
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,204373.89,4/12/2021
"*DatamanUSA, LLC",CONSULTING,9600.00,7/2/2021
Articulate Global Inc,CONTRACTUAL SERVICES,12860.10,12/16/2021
LUBY LAW P.C,CONSULTING,1000.00,1/28/2021
MAGNA LEGAL SERVICES,LEGAL COSTS,361.75,12/29/2021
GENUINE PARTS COMPANY (NAPA),GENERAL EXPENSES,17397.40,12/29/2021
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,710.85,9/15/2021
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,3867.43,4/22/2021
MORTON SALT COMPANY,DIRECT PURCHASES,13938.11,7/15/2021
HOLLAND & KNIGHT LLP,LEGAL COSTS,12649.00,4/1/2021
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,7/22/2021
GENUINE PARTS COMPANY (NAPA),TRAVEL & MEETING EXPENSE,3172.81,12/23/2021
"AMERICAN BUILDING SERVICES, LLC (M-D BUILDING MATERIALS)",DIRECT PURCHASES,660.30,3/17/2021
COOK COUNTY SHERIFF DEPARTMENT,LEGAL COSTS,40.00,3/25/2021
"IMPERIAL CRANE SERVICES, INC.",EQUIPMENT RENTAL,5900.00,5/12/2021
"*ANDERSON & SHAH ROOFING, INC.",MAINTENANCE & REPAIRS,1928.32,10/13/2021
"HIRERIGHT SOLUTIONS, INC.",ADMINISTRATION & HR,10725.34,12/8/2021
RICHARD M STANTON,LEGAL COSTS,400.00,4/15/2021
"AMERESCO, INC.",CONSULTING,14730.00,7/14/2021
"Atalian US Midwest, LLC",MAINTENANCE & REPAIRS,47118.08,12/23/2021
COGENT Infotech Corporation,CONTRACTUAL SERVICES,930.00,8/26/2021
GRE-GOCO ORRINGTON OWNER LLC,EQUIPMENT RENTAL,921.30,1/7/2021
THOMSON REUTERS-WEST,GENERAL EXPENSES,19665.00,12/30/2021
CHENELLE WILSON,LEGAL COSTS,25.00,10/21/2021
JAMES P DALEY,LEGAL COSTS,1820.00,10/21/2021
SERVICE SANITATION INC,MAINTENANCE & REPAIRS,191.00,9/13/2021
"ARAMARK UNIFORM SERVICES, INC.",GENERAL EXPENSES,28.80,11/11/2021
PRUDENCE GOURGUECHON MD,CONTRACTUAL SERVICES,1200.00,11/4/2021
LEXIS NEXIS CO.,CONTRACTUAL SERVICES,5708.33,9/2/2021
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,524.99,3/10/2021
CATALYST CAREER GROUP LLC,ADVERTISING & PROMOTION,495.00,11/18/2021
TOMPKINS PRINTING EQUIPMENT CO.,MAINTENANCE & REPAIRS,620.00,3/17/2021
"MARK ANDY, INC.",MAINTENANCE & REPAIRS,139.15,5/27/2021
CONSOLIDATED PRINTING,GENERAL EXPENSES,1955.70,1/7/2021
*SOUTH SUBURBAN PEST CONTROL,MAINTENANCE & REPAIRS,6740.00,6/9/2021
CITY  OF HOMETOWN,GENERAL EXPENSES,100.00,5/6/2021
CINTAS CORPORATION,CONTRACTUAL SERVICES,1497.62,9/8/2021
NEAL & LEROY L.L.C.,LEGAL COSTS,295.00,9/1/2021
"OER SERVICES, LLC",EQUIPMENT RENTAL,10725.00,8/23/2021
"AT&T MOBILITY NATIONAL ACCOUNTS, LLC",UTILITIES EXPENSE,505.58,3/18/2021
"EVERBRIDGE, INC.",MAINTENANCE & REPAIRS,23031.13,12/14/2021
MCGILL CONSTRUCTION CO LLC,MAINTENANCE & REPAIRS,1900.00,1/4/2021
UNIVERSITY OF ILLINOIS (UIC),CONTRACTUAL SERVICES,1250.00,1/21/2021
*ROZALADO & CO.,MAINTENANCE & REPAIRS,14026.25,2/4/2021
CK REPORTING,LEGAL COSTS,742.16,12/16/2021
LATHROP GAGE LLP,LEGAL COSTS,139.00,10/7/2021
AVONDALE INVESTORS LLC,FACILITY RENTAL,76500.00,12/23/2021
MURRAY & TRETTEL INC,GENERAL EXPENSES,416.25,7/2/2021
"ICE MILLER, LLP",LEGAL COSTS,442.50,12/7/2021
FOX VALLEY FIRE & SAFETY COMPANY,MAINTENANCE & REPAIRS,5475.00,1/20/2021
"JONES LANG LaSALLE, INCORPORATED",CONSULTING,48135.40,5/19/2021
XEROX CORPORATION /XEROX CTR,MAINTENANCE & REPAIRS,725.32,6/3/2021
"AMAZON WEB SERVICES, INC.",CONTRACTUAL SERVICES,1757.99,12/29/2021
"*ALLPOINTS SECURITY AND DETECTIVE, INC.",PURCHASE OF SECURITY SERVICES,23067.85,9/13/2021
MARK SOKOLOWSKI MD,ADMINISTRATION & HR,500.00,6/10/2021
"GLOBAL FINISHING SOLUTIONS, LLC",DIRECT PURCHASES,4532.00,9/9/2021
"CANON BUSINESS SOLUTIONS, INC.",MAINTENANCE & REPAIRS,8470.28,1/6/2021
JAMES P DALEY,LEGAL COSTS,476.00,9/9/2021
AMERICAN INSURANCE SERVICES GROUP,CONTRACTUAL SERVICES,336.35,4/8/2021
PNC BANK,MAINTENANCE & REPAIRS,974.54,1/20/2021
CHICAGO COOK WORKFORCE PARTNERSHIP,GENERAL EXPENSES,8237.50,10/14/2021
"ARAMARK UNIFORM SERVICES, INC.",CONTRACTUAL SERVICES,91.61,7/7/2021
"INSPE ASSOCIATES,LTD.",ADMINISTRATION & HR,1350.00,6/3/2021
GENUINE PARTS COMPANY (NAPA),TECHNOLOGY SERVICES,513.11,7/7/2021
CLEAN! CLEAN! DRY CLEANERS,DIRECT PURCHASES,298.00,11/12/2021
"108 NORTH STATE ST. (CHICAGO) OWNER,LLC",FACILITY RENTAL,29800.00,3/11/2021
COOK COUNTY SHERIFF DEPARTMENT,LEGAL COSTS,40.00,6/17/2021
G.A.G. INDUSTRIES CORP.,MAINTENANCE & REPAIRS,58498.69,2/17/2021
DUPAGE COUNTY SHERIFF,LEGAL COSTS,50.00,12/23/2021
GENUINE PARTS COMPANY (NAPA),CONSULTING,145329.00,4/1/2021
"ARAMARK UNIFORM SERVICES, INC.",GENERAL EXPENSES,220.80,2/3/2021
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,8870.00,11/1/2021
CINTAS CORPORATION,DIRECT PURCHASES,286.62,11/17/2021
STAPLES ADVANTAGE,DIRECT PURCHASES,1329.79,2/8/2021
"THE MCS GROUP, INC.",ADMINISTRATION & HR,4676.98,10/12/2021
"HERITAGE-CRYSTAL CLEAN, LLC",MAINTENANCE & REPAIRS,6544.00,6/28/2021
Tribologik Corp,CONTRACTUAL SERVICES,14006.80,3/25/2021
"*BOYE JANITORIAL SERVICE, INC.",MAINTENANCE & REPAIRS,18375.00,5/26/2021
"ELLISON BRONZE, INC.",DIRECT PURCHASES,3605.00,12/29/2021
SUBURBAN ORTHOPAEDICS LTD,ADMINISTRATION & HR,1000.00,10/28/2021
Tribologik Corp,CONTRACTUAL SERVICES,6988.00,11/26/2021
COGENT Infotech Corporation,CONTRACTUAL SERVICES,1860.00,7/29/2021
"*VEI SOLUTIONS, INC.",MAINTENANCE & REPAIRS,7722.58,2/10/2021
TAFT STETTINIUS & HOLLISTER LLP,LEGAL COSTS,26278.02,7/29/2021
CINTAS CORPORATION,MAINTENANCE & REPAIRS,4535.96,12/23/2021
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,11/18/2021
"GENFARE, A DIVISION OF SPX CORPORATION",DIRECT PURCHASES,2457.02,6/7/2021
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,1134.77,1/28/2021
JBM Janitorial Corp.,MAINTENANCE & REPAIRS,10880.00,3/15/2021
PNC BANK,LEGAL COSTS,1389.58,2/16/2021
CMA/Flodyne/Hydradyne,MAINTENANCE & REPAIRS,57.41,9/2/2021
"PROMPT ELECTRIC, INC.",MAINTENANCE & REPAIRS,5964.30,3/29/2021
"SAFETY KLEEN SYSTEMS, INC.",MAINTENANCE & REPAIRS,4062.41,1/11/2021
"*BOYE JANITORIAL SERVICE, INC.",MAINTENANCE & REPAIRS,36750.00,1/6/2021
*M. WELLS PRINTING COMPANY,ADVERTISING & PROMOTION,2369.00,7/14/2021
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,76599.22,11/17/2021
MURRAY & TRETTEL INC,GENERAL EXPENSES,832.50,3/25/2021
CINTAS CORPORATION,MAINTENANCE & REPAIRS,2280.52,2/24/2021
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,11/26/2021
"WISCO, INC.",DIRECT PURCHASES,40.26,1/7/2021
LORCHEM TECHNOLOGIES INC,MAINTENANCE & REPAIRS,3303.95,2/1/2021
"CHICAGO UNITED INDUSTRIES, LTD.",EQUIPMENT RENTAL,792.50,1/11/2021
"MONTERREY SECURITY CONSULTANT, INC.",PURCHASE OF SECURITY SERVICES,151364.15,10/7/2021
"MYERS SERVICE, INC.",LEGAL COSTS,92.00,10/21/2021
PNC BANK,MAINTENANCE & REPAIRS,49.02,12/17/2021
"JONES LANG LaSALLE, INCORPORATED",MAINTENANCE & REPAIRS,47377.61,2/15/2021
"ALERE TOXICOLOGY SERVICES, INC.",ADMINISTRATION & HR,8998.99,5/6/2021
IDES,LEGAL COSTS,23808.00,9/16/2021
ELITE TECHNICAL SERVICE,DIRECT PURCHASES,1474.27,4/29/2021
CINTAS CORPORATION,DIRECT PURCHASES,23.12,10/25/2021
"CLEVER DEVICES, LTD",MAINTENANCE & REPAIRS,412912.06,5/12/2021
CUMMINS INC.,MAINTENANCE & REPAIRS,1175.79,5/19/2021
CUMMINS INC.,MAINTENANCE & REPAIRS,641.34,5/17/2021
"*MULTILINGUAL CONNECTIONS, LLC",CONTRACTUAL SERVICES,156.00,4/1/2021
"*DIGBY'S DETECTIVE & SECURITY AGENCY, INC.",PURCHASE OF SECURITY SERVICES,155939.80,3/8/2021
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,7/22/2021
"*MULTILINGUAL CONNECTIONS, LLC",CONTRACTUAL SERVICES,470.00,10/6/2021
VILLAGE OF OAK PARK UTILITIES,UTILITIES EXPENSE,1553.85,9/16/2021
"RTB, S.C.",ADMINISTRATION & HR,750.00,3/25/2021
PROCESS ELECTRONICS CORP,MAINTENANCE & REPAIRS,3225.00,11/18/2021
"GENFARE, A DIVISION OF SPX CORPORATION",DIRECT PURCHASES,4987.50,12/29/2021
EHC CANADA INC. d/b/a EHC GLOBAL,DIRECT PURCHASES,1850.00,9/13/2021
JASCULCA TERMAN STRATEGIC COMMUNICATIONS,ADVERTISING & PROMOTION,1247.80,10/21/2021
MARK BOWEN M.D.,ADMINISTRATION & HR,1500.00,11/4/2021
VILLAGE OF SKOKIE.,UTILITIES EXPENSE,109.98,11/18/2021
"KOPICO, INC.",DIRECT PURCHASES,1580.00,5/6/2021
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,CONTRACTUAL SERVICES,42763.01,8/5/2021
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,5/6/2021
METROPOLITAN WATER RECLAMATION..,UTILITIES EXPENSE,842.88,9/22/2021
TKOS II LLC,GENERAL EXPENSES,7541.26,1/21/2021
VILLAGE OF OAK PARK UTILITIES,UTILITIES EXPENSE,2451.68,12/9/2021
CHICAGO COOK WORKFORCE PARTNERSHIP,GENERAL EXPENSES,14216.13,7/15/2021
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,3176.00,5/12/2021
"V.H. BLACKINTON & CO., INC.",GENERAL EXPENSES,2110.00,6/7/2021
COOK COUNTY SHERIFF DEPARTMENT,LEGAL COSTS,40.00,1/28/2021
"*DIGBY'S DETECTIVE & SECURITY AGENCY, INC.",PURCHASE OF SECURITY SERVICES,161527.60,4/21/2021
"HIRERIGHT SOLUTIONS, INC.",ADMINISTRATION & HR,5139.75,3/4/2021
TAFT STETTINIUS & HOLLISTER LLP,LEGAL COSTS,560.00,3/18/2021
COMPUTER AID INC,TECHNOLOGY SERVICES,590940.51,4/1/2021
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,3390.50,12/14/2021
"THOMPSON COBURN, LLC",LEGAL COSTS,4366.00,4/1/2021
