VENDOR NAME,EXPENSE CATEGORY,PAYMENT AMOUNT,PAYMENT DATE
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,410671.37,4/26/2019
ACCOUNTING PRINCIPALS INC,CONTRACTUAL SERVICES,2164.48,5/10/2019
BENJAMIN GOLDBERG MD,ADMINISTRATION & HR,250.00,4/30/2019
"OER SERVICES, LLC",MAINTENANCE & REPAIRS,4984.00,5/15/2019
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,12998.32,7/9/2019
REVERE ELECTRIC SUPPLY COMPANY,MAINTENANCE & REPAIRS,550.13,8/15/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,575.67,7/17/2019
DYNEGY ENERGY SERVICES,UTILITIES EXPENSE,84629.83,7/22/2019
BISTEREV KOROTKOV,LEGAL COSTS,25.00,7/10/2019
"WISCO, INC.",MAINTENANCE & REPAIRS,424.56,8/27/2019
"ALLIED WASTE TRANSPORTATION, INC. d/b/a REPUBLIC SERVICES OF CHICAGO",MAINTENANCE & REPAIRS,67928.06,7/29/2019
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,799.92,7/26/2019
"*VEI SOLUTIONS, INC.",MAINTENANCE & REPAIRS,6677.95,8/27/2019
"JJC GROUP, INC.",ADVERTISING & PROMOTION,10872.00,9/3/2019
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,8/27/2019
GENUINE PARTS COMPANY (NAPA),CONSULTING,146592.96,10/8/2019
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,263.66,11/12/2019
"CONSTELLATION NEW ENERGY GAS DIVISION, LLC",UTILITIES EXPENSE,315683.90,3/6/2019
"ACTION K-9 SECURITY, INC.",PURCHASE OF SECURITY SERVICES,13578.62,3/18/2019
SHRM CORPORATION,TRAVEL & MEETING EXPENSE,400.00,4/4/2019
"LPI, INCORPORATED",DIRECT PURCHASES,992.01,5/1/2019
"OER SERVICES, LLC",MAINTENANCE & REPAIRS,1906.00,5/3/2019
"MAYER, BROWN, ROWE & MAW",LEGAL COSTS,7500.00,6/21/2019
"WISCO, INC.",DIRECT PURCHASES,165.97,8/8/2019
"MYERS SERVICE, INC.",CONSULTING,3037.44,8/8/2019
PEOPLES GAS,UTILITIES EXPENSE,52906.61,9/12/2019
"OER SERVICES, LLC",EQUIPMENT RENTAL,14861.16,9/6/2019
SAMM GROUP,ADMINISTRATION & HR,375.00,9/3/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,400.30,9/20/2019
AT & T CORP,UTILITIES EXPENSE,275337.67,9/26/2019
"SERENA SOFTWARE, INC.",MAINTENANCE & REPAIRS,12102.30,10/4/2019
TRADEBE TREATMENT & RECYCLING LLC,MAINTENANCE & REPAIRS,7246.60,10/29/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,554.05,11/12/2019
"AARON JOSEPH RAETAS, DPM",ADMINISTRATION & HR,1000.00,11/12/2019
"VERIZON WIRELESS, INC.",UTILITIES EXPENSE,188315.11,11/19/2019
JAMES HUGHES,GENERAL EXPENSES,500.00,1/16/2019
PACE SUBURBAN BUS SERVICE,DIRECT PURCHASES,600.00,2/12/2019
CLERK OF THE CIRCUIT COURT  1,LEGAL COSTS,20.00,3/14/2019
"SUPERIOR TRUCK DOCK SERVICE, INC.",MAINTENANCE & REPAIRS,780.00,3/28/2019
"*ALLPOINTS SECURITY AND DETECTIVE, INC.",PURCHASE OF SECURITY SERVICES,22298.14,5/10/2019
"CHICAGO JACK SERVICE, INC.",MAINTENANCE & REPAIRS,495.00,8/1/2019
"MARK ANDY, INC.",MAINTENANCE & REPAIRS,399.10,7/24/2019
"108 NORTH STATE ST. (CHICAGO) OWNER,LLC",FACILITY RENTAL,32200.00,7/30/2019
IAP CONSTRUCTION INC.,MAINTENANCE & REPAIRS,22284.57,8/29/2019
IAP CONSTRUCTION INC.,MAINTENANCE & REPAIRS,16143.00,11/5/2019
ILLINOIS STATE POLICE 1,LEGAL COSTS,5.00,2/5/2019
ROME'S JOY CATERING INC.,CONTRACTUAL SERVICES,750.00,2/22/2019
"CUBIC TRANSPORTATION SYSTEMS, INC.",DIRECT PURCHASES,231197.81,4/5/2019
"LAICON, INC.",MAINTENANCE & REPAIRS,200.00,3/21/2019
"IMPERIAL CRANE SERVICES, INC.",EQUIPMENT RENTAL,3260.00,4/8/2019
"STANTON MECHANICAL, INC.",MAINTENANCE & REPAIRS,31577.38,4/24/2019
"ORACLE AMERICA, INC.",MAINTENANCE & REPAIRS,484205.16,4/29/2019
WHEEL RAIL SEMINARS,TRAVEL & MEETING EXPENSE,850.00,6/14/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,321.41,7/29/2019
VILLAGE OF FOREST PARK (WATER ACCOUNT),UTILITIES EXPENSE,2821.23,9/5/2019
"*ABC HUMANE WILDLIFE CONTROL & PREVENTION, INC.",MAINTENANCE & REPAIRS,5976.00,10/18/2019
"ULTRA-TECH ENTERPRISES, INC.",MAINTENANCE & REPAIRS,433.47,11/12/2019
"TRADEBE ENVIRONMENTAL SERVICES, LLC",MAINTENANCE & REPAIRS,2076.50,1/9/2019
TRADEBE TREATMENT & RECYCLING LLC,MAINTENANCE & REPAIRS,4313.00,1/29/2019
TAFT STETTINIUS & HOLLISTER LLP,ADMINISTRATION & HR,14.00,3/19/2019
CORPORATE CONCEPTS INC,MAINTENANCE & REPAIRS,1835.00,3/27/2019
"COMCAST OF CHICAGO, IL",EQUIPMENT RENTAL,206.54,3/28/2019
DYNEGY ENERGY SERVICES,UTILITIES EXPENSE,140071.73,4/19/2019
"CRANE 1 SERVICES, INC.",MAINTENANCE & REPAIRS,324.50,7/30/2019
"AUTOMATIC FIRE CONTROLS, INC.",MAINTENANCE & REPAIRS,1000.00,8/21/2019
CITY OF EVANSTON,UTILITIES EXPENSE,785.12,8/13/2019
MODIFY,ADMINISTRATION & HR,200.00,11/29/2019
WTS GREATER CHICAGO AREA CHAPTER,TRAVEL & MEETING EXPENSE,1000.00,2/12/2019
VILLAGE OF RIVER GROVE,UTILITIES EXPENSE,106.02,2/14/2019
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,199.43,3/19/2019
"MCCORKLE LITIGATION SERVICES, INC",GENERAL EXPENSES,584.05,3/29/2019
RMP CONSULTING,ADMINISTRATION & HR,750.00,5/21/2019
"MIDWEST COMPUTER PRODUCTS, INC.",DIRECT PURCHASES,1444.01,6/10/2019
TOWN OF CICERO,UTILITIES EXPENSE,837.41,6/11/2019
CITIZENSHIP EDUCATION FUND,GENERAL EXPENSES,1500.00,7/5/2019
"*ABC HUMANE WILDLIFE CONTROL & PREVENTION, INC.",MAINTENANCE & REPAIRS,3290.00,8/5/2019
BLUE SODA PROMO,GENERAL EXPENSES,325.94,10/29/2019
COOK COUNTY SHERIFF DEPARTMENT,LEGAL COSTS,40.00,2/14/2019
ZIONS BANK,GENERAL EXPENSES,38016.35,3/28/2019
"STANTON MECHANICAL, INC.",MAINTENANCE & REPAIRS,15350.00,4/25/2019
FOREST PARK POLICE DEPT.,PURCHASE OF SECURITY SERVICES,5947.74,5/21/2019
ZIONS BANK,GENERAL EXPENSES,40064.34,5/24/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,217.50,6/12/2019
"BOARD OF EDUCATION, CITY OF CHICAGO",FACILITY RENTAL,375.00,7/30/2019
FRANCIS A CASPER,ADMINISTRATION & HR,750.00,9/5/2019
CORNELL DANDRIGE,CREDITS,20.00,10/24/2019
ENGINEERING SYSTEMS INC,CONTRACTUAL SERVICES,2232.00,10/30/2019
VILLAGE OF FOREST PARK.,PURCHASE OF SECURITY SERVICES,4883.53,11/5/2019
MD CARE CENTER SC,ADMINISTRATION & HR,300.00,1/16/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,217.50,8/9/2019
"MYERS SERVICE, INC.",LEGAL COSTS,92.00,11/13/2019
CITY OF CHICAGO-DEPT OF WATER,UTILITIES EXPENSE,44561.54,12/3/2019
"THE MCS GROUP, INC.",ADMINISTRATION & HR,320.56,1/2/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,44625.53,1/16/2019
GENERAL BINDING CORPORATION,MAINTENANCE & REPAIRS,19500.34,1/11/2019
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,3223.55,3/14/2019
SECRETARY OF STATE,LEGAL COSTS,5.00,2/28/2019
TRISTAN & CERVANTES LLC,LEGAL COSTS,1436.10,3/19/2019
JACKSON LEWIS PC,LEGAL COSTS,28.00,3/18/2019
"ARAMARK UNIFORM SERVICES, INC.",CONTRACTUAL SERVICES,71.85,3/27/2019
"ULTRA-TECH ENTERPRISES, INC.",MAINTENANCE & REPAIRS,201.37,4/12/2019
"Legalink, Inc. d/b/a Epiq Court Reporting",LEGAL COSTS,4232.65,5/14/2019
TOMPKINS PRINTING EQUIPMENT CO.,MAINTENANCE & REPAIRS,948.99,6/5/2019
"HIGH PSI, LTD.",MAINTENANCE & REPAIRS,1898.44,7/10/2019
COOK COUNTY SHERIFF DEPARTMENT,LEGAL COSTS,40.00,6/19/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,27332.26,9/24/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,3625.00,7/18/2019
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,5797.50,7/18/2019
"AMERICAN BUILDING SERVICES, LLC (M-D BUILDING MATERIALS)",DIRECT PURCHASES,3446.40,8/9/2019
CINTAS CORPORATION,CONTRACTUAL SERVICES,36134.36,7/24/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,1698.35,8/14/2019
"THE MCS GROUP, INC.",ADMINISTRATION & HR,344.86,8/8/2019
"CLEVER DEVICES, LTD",MAINTENANCE & REPAIRS,387649.39,8/29/2019
CINTAS CORPORATION,CONTRACTUAL SERVICES,5995.24,8/28/2019
JOHNSON CONTROLS FIRE PROTECTION LP,MAINTENANCE & REPAIRS,416.25,9/6/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,320519.17,9/19/2019
"THOMPSON COBURN, LLC",LEGAL COSTS,40179.00,9/24/2019
ZIONS BANK,GENERAL EXPENSES,58860.52,10/1/2019
"THE MCS GROUP, INC.",ADMINISTRATION & HR,2351.71,11/14/2019
"PROTANIC, INC.",MAINTENANCE & REPAIRS,750.00,12/11/2019
PNC BANK,TRAVEL & MEETING EXPENSE,3521.54,12/16/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,346621.05,12/24/2019
PRICEWATERHOUSE COOPERS LLP,LEGAL COSTS,5124.00,5/28/2019
"MENARD INDUSTRIES, LLC, d/b/a MENARD'S RAILROAD MATERIALS",CONTRACTUAL SERVICES,1201.76,3/15/2019
GENUINE PARTS COMPANY (NAPA),ADVERTISING & PROMOTION,999.30,3/15/2019
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,795.46,4/5/2019
SYED AHMED,LEGAL COSTS,75.00,3/27/2019
COOK COUNTY SHERIFF DEPARTMENT,MAINTENANCE & REPAIRS,29958.78,4/2/2019
"QUEST DIAGNOSTICS, INC,",ADMINISTRATION & HR,128423.55,6/17/2019
KENDALL REGIONAL MEDICAL CENTER,ADMINISTRATION & HR,60.00,7/16/2019
DYNEGY ENERGY SERVICES,UTILITIES EXPENSE,351023.19,8/16/2019
"PROTANIC, INC.",MAINTENANCE & REPAIRS,9750.00,9/17/2019
CITIZEN NEWSPAPER GROUP,ADVERTISING & PROMOTION,1250.00,12/4/2019
ADVOCATE COURT REPORTERS LLC,LEGAL COSTS,314.70,1/4/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,12439.99,1/14/2019
IBM CORPORATION,MAINTENANCE & REPAIRS,73570.13,1/18/2019
A&M INVESTMENT MANAGEMENT LLC,FINANCIAL & TREAS SVCS,888.36,1/28/2019
"CRANE 1 SERVICES, INC.",MAINTENANCE & REPAIRS,1398.75,2/28/2019
BRE RIVER NORTH POINT OWNER,FACILITY RENTAL,52250.27,5/2/2019
"*ALLPOINTS SECURITY AND DETECTIVE, INC.",PURCHASE OF SECURITY SERVICES,23770.04,9/9/2019
ACCOUNTEMPS/DIV. ROBERT HALF,LEGAL COSTS,3825.00,9/12/2019
GENUINE PARTS COMPANY (NAPA),GENERAL EXPENSES,688.14,9/27/2019
MARTIN J LUBY LLC,CONSULTING,16875.00,10/25/2019
CDW GOVERNMENT LLC,DIRECT PURCHASES,216.64,11/12/2019
METROPOLITAN WATER RECLAMATION..,CONTRACTUAL SERVICES,7152.92,2/21/2019
Joseph Perez,CONTRACTUAL SERVICES,1000.00,4/9/2019
CHICAGO TRIBUNE,GENERAL EXPENSES,351.00,6/6/2019
JACKSON LEWIS PC,LEGAL COSTS,3584.00,7/8/2019
TKG & ASSOCIATES L.L.C,CONSULTING,10000.00,7/17/2019
LANGUAGE SERVICES ASSOCIATES,CONTRACTUAL SERVICES,312.57,8/28/2019
"*MOTR GRAFX, LLC",ADVERTISING & PROMOTION,21181.00,10/8/2019
SDI PRESENCE LLC,TECHNOLOGY SERVICES,294220.36,11/5/2019
STEVEN M BIERIG,LEGAL COSTS,3040.00,11/12/2019
SPECIALTY'S CAFE & BAKERY,GENERAL EXPENSES,170.48,11/26/2019
CHICAGO KENT COLLEGE OF LAW,TRAVEL & MEETING EXPENSE,210.00,12/4/2019
"ARAMARK UNIFORM SERVICES, INC.",CONTRACTUAL SERVICES,71.85,3/20/2019
TOMPKINS PRINTING EQUIPMENT CO.,MAINTENANCE & REPAIRS,72.57,4/15/2019
"WISCO, INC.",MAINTENANCE & REPAIRS,759.40,4/24/2019
EVERGREEN PARK RED LIGHT,GENERAL EXPENSES,100.00,5/16/2019
AMERICAN TOWERS LLC,EQUIPMENT RENTAL,8724.62,7/18/2019
"CRANE 1 SERVICES, INC.",MAINTENANCE & REPAIRS,501.50,8/21/2019
"COMET MESSENGER SERVICE, INC.",GENERAL EXPENSES,59.89,8/9/2019
"*SENRYO, INC.",GENERAL EXPENSES,19760.00,8/6/2019
KONE SPARES,DIRECT PURCHASES,11948.30,12/13/2019
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,85.56,5/23/2019
SCARABAEUS LLC,CONTRACTUAL SERVICES,6000.00,8/15/2019
"*ANCHOR STAFFING, INC.",TECHNOLOGY SERVICES,1101.06,10/25/2019
CITATION BOX & PAPER CO.,DIRECT PURCHASES,2173.60,12/6/2019
"INSPE ASSOCIATES,LTD.",ADMINISTRATION & HR,3720.00,3/6/2019
"PATCO INDUSTRIES, INC.",MAINTENANCE & REPAIRS,18750.93,5/2/2019
CITY OF CHICAGO-DEPT OF FLEET AND FACILITY  MGMT,DIRECT PURCHASES,14695.81,5/9/2019
SOCIETY FOR HUMAN RESOURCE MGMT,GENERAL EXPENSES,209.00,5/14/2019
"*MULTILINGUAL CONNECTIONS, LLC",ADVERTISING & PROMOTION,55.00,8/30/2019
"CLEVER DEVICES, LTD",MAINTENANCE & REPAIRS,395682.42,12/13/2019
AN EXECUTIVE DECISION,GENERAL EXPENSES,558.71,1/23/2019
JACKSON LEWIS PC,LEGAL COSTS,13804.00,6/25/2019
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,24669.97,1/10/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,1302.34,1/2/2019
ADVOCATE COURT REPORTERS LLC,LEGAL COSTS,376.90,1/4/2019
PRESERVATION OF AFFORDABLE HOUSING,CONTRACTUAL SERVICES,34684.74,1/8/2019
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,2575.00,1/10/2019
PNC BANK,TRAVEL & MEETING EXPENSE,1790.39,1/17/2019
CINTAS CORPORATION,DIRECT PURCHASES,937.65,1/23/2019
INTERTEK USA INC.,CONTRACTUAL SERVICES,5912.00,3/8/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,9331.93,3/6/2019
SERVICE SANITATION INC,MAINTENANCE & REPAIRS,18745.35,3/18/2019
CINTAS CORPORATION,CONTRACTUAL SERVICES,26463.36,4/11/2019
AMERICAN CONCRETE INSTITUTE,GENERAL EXPENSES,239.00,4/18/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,19691.00,4/24/2019
"LAICON, INC.",CONSULTING,7534.68,5/10/2019
"WORLD FUEL SERVICES, INC.",DIRECT PURCHASES,170928.61,6/27/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,4427.03,7/5/2019
"*ABC HUMANE WILDLIFE CONTROL & PREVENTION, INC.",MAINTENANCE & REPAIRS,1023.50,7/30/2019
CAIRS,GENERAL EXPENSES,884.50,8/13/2019
"COMET MESSENGER SERVICE, INC.",GENERAL EXPENSES,39.92,9/3/2019
"ALLIED WASTE TRANSPORTATION, INC. d/b/a REPUBLIC SERVICES OF CHICAGO",MAINTENANCE & REPAIRS,84540.86,9/27/2019
"BHFX, LLC",MAINTENANCE & REPAIRS,945.00,10/2/2019
*CityEscape Garden & Design,MAINTENANCE & REPAIRS,1261.25,10/17/2019
STAPLES ADVANTAGE,DIRECT PURCHASES,26781.99,10/30/2019
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,14081.78,11/14/2019
"*VEI SOLUTIONS, INC.",MAINTENANCE & REPAIRS,26367.17,11/13/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,18069.07,11/22/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,12078.97,11/22/2019
XEROX CORPORATION /XEROX CTR,MAINTENANCE & REPAIRS,13131.40,11/26/2019
COMPUTER AID INC,TECHNOLOGY SERVICES,511293.92,12/24/2019
"WEST PUBLISHING CORPORATION d/b/a THOMSON WEST, WEST GROUP OR WEST",GENERAL EXPENSES,3105.89,2/1/2019
"Legalink, Inc. d/b/a Epiq Court Reporting",LEGAL COSTS,902.20,2/7/2019
CITY OF CHGO.-ENTERPRISE FUNDS,UTILITIES EXPENSE,4339.22,2/22/2019
BERNARD JACKSON,LEGAL COSTS,300.00,3/12/2019
"ARAMARK UNIFORM SERVICES, INC.",CONTRACTUAL SERVICES,71.85,4/10/2019
CHICAGO METRO CONSTRUCTION D/B/A ARLINGTON GLASS & MIRROR CO.,MAINTENANCE & REPAIRS,1665.12,4/17/2019
"OER SERVICES, LLC",MAINTENANCE & REPAIRS,880.00,5/2/2019
"DATA TEC SYSTEMS, INC.",CONTRACTUAL SERVICES,3218.00,7/5/2019
ACCOUNTEMPS/DIV. ROBERT HALF,LEGAL COSTS,3774.00,7/18/2019
JACKSON LEWIS PC,LEGAL COSTS,2072.00,8/1/2019
PNC BANK,LEGAL COSTS,30.87,8/15/2019
ASSOCIATION FOR TALENT DEVELOPMENT,GENERAL EXPENSES,1197.00,8/20/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,250.00,8/21/2019
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,8/27/2019
"GREATER ILLINOIS TITLE COMPANY, INC.",LEGAL COSTS,2015.00,9/27/2019
HARSCO RAIL,DIRECT PURCHASES,6985.00,10/30/2019
"SPERRY RAIL, INC.",CONTRACTUAL SERVICES,78785.56,12/6/2019
MONTIEL INTERNATIONAL,GENERAL EXPENSES,200.00,12/26/2019
"LANER, MUCHIN, DOMBROW, BECKER,",LEGAL COSTS,56745.10,12/23/2019
SHRM CORPORATION,TRAVEL & MEETING EXPENSE,400.00,2/26/2019
MIDWEST MEDICAL RECORD ASSOC.,ADMINISTRATION & HR,43.71,3/6/2019
JULIE WEHNER MD,ADMINISTRATION & HR,1600.00,3/27/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,7654.00,3/29/2019
"*WILEY'S LAWN CARE, LLC",MAINTENANCE & REPAIRS,7300.00,5/9/2019
LUBY LAW P.C,CONSULTING,1000.00,7/18/2019
COOK COUNTY SHERIFF DEPARTMENT,MAINTENANCE & REPAIRS,34555.85,9/5/2019
"WISCO, INC.",MAINTENANCE & REPAIRS,555.86,11/15/2019
"CHICAGO SUN-TIMES, INCORPORATED dba Sun-Times Media Productions, LLC",ADVERTISING & PROMOTION,738.52,1/29/2019
GENUINE PARTS COMPANY (NAPA),ADVERTISING & PROMOTION,543.27,3/12/2019
IMANAGE LLC,MAINTENANCE & REPAIRS,38490.00,3/1/2019
"*THE BLUEPRINT SHOPPE, INC.",MAINTENANCE & REPAIRS,1142.22,2/28/2019
ADVANCED SPINE AND PAIN SPECIALISTS,LEGAL COSTS,750.00,2/28/2019
ADR SYSYEMS,CONTRACTUAL SERVICES,1270.00,3/6/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,381.12,3/18/2019
RAFAT SHONEYE,ADMINISTRATION & HR,62.50,6/4/2019
"*VEI SOLUTIONS, INC.",MAINTENANCE & REPAIRS,2207.83,6/14/2019
ROOT BROTHERS MFG. & SUPPLY CO.,DIRECT PURCHASES,323.28,11/6/2019
"*ALLPOINTS SECURITY AND DETECTIVE, INC.",PURCHASE OF SECURITY SERVICES,21384.81,12/10/2019
*BJ'S MARKET & BAKERY,CONTRACTUAL SERVICES,1882.50,1/2/2019
MARTIN J LUBY LLC,CONSULTING,16875.00,1/9/2019
ACCOUNTING PRINCIPALS INC,CONTRACTUAL SERVICES,2440.00,1/18/2019
OAK PARK POLICE DEPT,LEGAL COSTS,5.00,1/16/2019
VERITEXT CHICAGO REPORTING CO.,LEGAL COSTS,653.60,3/12/2019
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,297.90,4/19/2019
AMALGAMATED BANK OF CHICAGO.,FINANCIAL & TREAS SVCS,6528.37,5/30/2019
CORPORATE CONCEPTS INC,MAINTENANCE & REPAIRS,695.00,8/13/2019
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,165.12,7/12/2019
SOCIETY FOR HUMAN RESOURCE MGMT,GENERAL EXPENSES,189.00,7/23/2019
"108 NORTH STATE ST. (CHICAGO) OWNER,LLC",FACILITY RENTAL,32200.00,11/12/2019
ACCOUNTEMPS/DIV. ROBERT HALF,LEGAL COSTS,8365.50,11/20/2019
PITNEY BOWES GLOBAL MAILING SYSTEMS,MAINTENANCE & REPAIRS,1443.75,12/26/2019
"CAPRICORN COMMUNICATIONS, LLC",CONTRACTUAL SERVICES,6000.00,2/8/2019
VILLAGE OF RIVER GROVE,UTILITIES EXPENSE,128.39,2/26/2019
"ICE MILLER, LLP",LEGAL COSTS,2500.00,3/11/2019
"MCCORKLE LITIGATION SERVICES, INC",GENERAL EXPENSES,340.20,5/8/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,652.50,9/19/2019
"WAREHOUSE DIRECT, INC.",MAINTENANCE & REPAIRS,121.10,10/9/2019
"INSPE ASSOCIATES,LTD.",ADMINISTRATION & HR,3000.00,10/9/2019
AMALGAMATED BANK OF CHICAGO.,FINANCIAL & TREAS SVCS,2500.00,10/25/2019
"*VEI SOLUTIONS, INC.",MAINTENANCE & REPAIRS,2868.64,11/15/2019
"AMAZON WEB SERVICES, INC.",CONTRACTUAL SERVICES,1543.11,12/2/2019
"OER SERVICES, LLC",EQUIPMENT RENTAL,1148.00,12/13/2019
"SAMUEL CHMELL, M.D.",ADMINISTRATION & HR,1250.00,12/26/2019
TRANSPORTATION SAFETY INS,TRAVEL & MEETING EXPENSE,575.00,2/21/2019
"TRAPEZE SOFTWARE GROUP, INC",MAINTENANCE & REPAIRS,3680.11,3/29/2019
JACKSON LEWIS PC,LEGAL COSTS,4928.00,3/26/2019
ASCE STRUCTURAL GROUP,TRAVEL & MEETING EXPENSE,1125.00,4/4/2019
AMERICAN CALIBRATION INC.,MAINTENANCE & REPAIRS,4900.00,9/11/2019
"*ANCHOR STAFFING, INC.",TECHNOLOGY SERVICES,1063.23,9/13/2019
LAWNDALE NEWS,ADVERTISING & PROMOTION,1250.00,12/10/2019
G & O THERMAL SUPPLY COMPANY,DIRECT PURCHASES,126.00,2/8/2019
"HIRERIGHT SOLUTIONS, INC.",ADMINISTRATION & HR,14388.44,1/31/2019
CDW GOVERNMENT LLC,DIRECT PURCHASES,211.95,5/9/2019
DeSHONDA WEBSTER,LEGAL COSTS,75.00,6/12/2019
"DATA WEIGHING SYSTEMS, INC.",MAINTENANCE & REPAIRS,330.00,7/18/2019
COOK COUNTY SHERIFF DEPARTMENT,LEGAL COSTS,40.00,9/20/2019
CHICAGO LATINO CAUCUS FOUNDATION,CONTRACTUAL SERVICES,1500.00,10/16/2019
"*WILEY'S LAWN CARE, LLC",MAINTENANCE & REPAIRS,4750.00,10/21/2019
"BHFX, LLC",MAINTENANCE & REPAIRS,945.00,10/29/2019
CYNTHIA A. PAVESICH & ASSOC.,LEGAL COSTS,385.20,11/19/2019
"AMAZON WEB SERVICES, INC.",CONTRACTUAL SERVICES,1185.00,12/18/2019
RLE Technologies,DIRECT PURCHASES,1640.84,1/8/2019
GENUINE PARTS COMPANY (NAPA),GENERAL EXPENSES,6035.00,2/1/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,59124.56,2/8/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,319657.83,2/8/2019
SCARABAEUS LLC,CONTRACTUAL SERVICES,6000.00,2/8/2019
LABOR ARBITRATION INSTITUTE,TRAVEL & MEETING EXPENSE,1500.00,3/7/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,481274.36,3/11/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,13636.27,3/29/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,31954.54,4/16/2019
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,175.00,4/9/2019
CINTAS CORPORATION,CONTRACTUAL SERVICES,100.00,4/9/2019
CINTAS CORPORATION,CONTRACTUAL SERVICES,720.18,4/19/2019
"CROWE, LLP",FINANCIAL & TREAS SVCS,125000.00,5/16/2019
CINTAS CORPORATION,CONTRACTUAL SERVICES,773.20,5/31/2019
"WISCO, INC.",MAINTENANCE & REPAIRS,634.00,6/26/2019
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,335.00,7/5/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,10122.32,7/23/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,1187.35,7/26/2019
"MYERS SERVICE, INC.",LEGAL COSTS,1649.70,8/27/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,3405.00,9/17/2019
"VERIZON WIRELESS, INC.",UTILITIES EXPENSE,289762.65,10/8/2019
"ARAMARK UNIFORM SERVICES, INC.",GENERAL EXPENSES,147.84,10/10/2019
*CityEscape Garden & Design,MAINTENANCE & REPAIRS,126.60,10/17/2019
"*ALVAREZ, INC.",CONTRACTUAL SERVICES,96833.40,10/22/2019
ORTHOPAEDIC AND REHABILITATION CENTERS,ADMINISTRATION & HR,750.00,11/8/2019
"THE MCS GROUP, INC.",ADMINISTRATION & HR,563.76,11/13/2019
STAPLES ADVANTAGE,DIRECT PURCHASES,38776.31,11/27/2019
"WISCO, INC.",DIRECT PURCHASES,441.40,2/7/2019
