VENDOR NAME,EXPENSE CATEGORY,PAYMENT AMOUNT,PAYMENT DATE
GENUINE PARTS COMPANY (NAPA),Maintenance of Escalators,50.92,12/6/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Structures,20706.5,12/6/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Track & Roadway,1837.95,12/6/2018
GENUINE PARTS COMPANY (NAPA),Repair CTA Mini Bus/Train,1756.48,12/6/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Equipment,2291.2,12/10/2018
GENUINE PARTS COMPANY (NAPA),Cleaning Revenue Vehicle Exteriors,1768,12/11/2018
GENUINE PARTS COMPANY (NAPA),"Facilities Operating Expenses (Rent,Utilities,etc)",4590.58,12/11/2018
GENUINE PARTS COMPANY (NAPA),General Shop/Gar/Term Repairs & Svcs,2314.96,12/11/2018
GENUINE PARTS COMPANY (NAPA),Lubrication,21590.03,12/11/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Buildings,560.33,12/11/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Equipment,1237.42,12/11/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Rail Stations,2043.73,12/11/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Substations,626.85,12/11/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Track & Roadway-Electrical,3412.07,12/11/2018
GENUINE PARTS COMPANY (NAPA),Administrative Support,2121.32,12/12/2018
GENUINE PARTS COMPANY (NAPA),Facilities Cleaning,1308.3,12/12/2018
GENUINE PARTS COMPANY (NAPA),Maintainance of Signal & Control Equipment,1133.05,12/12/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Buildings,6509.81,12/12/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Equipment,7399.6,12/12/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Escalators,6430.01,12/12/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Rail Stations,671.92,12/12/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Track & Roadway,2125.34,12/12/2018
GENUINE PARTS COMPANY (NAPA),Repair CTA Mini Bus/Train,380.51,12/12/2018
GENUINE PARTS COMPANY (NAPA),Administrative Support,3959,12/13/2018
GENUINE PARTS COMPANY (NAPA),"Facilities Operating Expenses (Rent,Utilities,etc)",240.32,12/13/2018
GENUINE PARTS COMPANY (NAPA),Maintainance of Signal & Control Equipment,824.25,12/13/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Buildings,44583.05,12/13/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Equipment,4098.16,12/13/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Escalators,28967.36,12/13/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Structures,7619.42,12/13/2018
GENUINE PARTS COMPANY (NAPA),Equipment Purchases,33638,12/18/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Equipment,7506.89,12/18/2018
GENUINE PARTS COMPANY (NAPA),Repair CTA Mini Bus/Train,73.92,12/18/2018
GENUINE PARTS COMPANY (NAPA),"Facilities Operating Expenses (Rent,Utilities,etc)",2322.4,12/19/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Buildings,5913.25,12/19/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Equipment,5734.45,12/19/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Escalators,492.91,12/19/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Structures,6747.8,12/19/2018
GENUINE PARTS COMPANY (NAPA),Rebuild Air Conditioning Units,18.87,12/19/2018
GENUINE PARTS COMPANY (NAPA),Repair/Repaint Body,2546,12/19/2018
GENUINE PARTS COMPANY (NAPA),Training - Students,891.7,12/19/2018
GENUINE PARTS COMPANY (NAPA),BUS/RAIL ROADEO,21284.62,12/20/2018
GENUINE PARTS COMPANY (NAPA),Engineering,271.23,12/20/2018
GENUINE PARTS COMPANY (NAPA),General Shop/Gar/Term Repairs & Svcs,464.39,12/20/2018
GENUINE PARTS COMPANY (NAPA),Maintainance of Signal & Control Equipment,971.25,12/20/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Buildings,4098.8,12/20/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Equipment,10391.38,12/20/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Escalators,94144.96,12/20/2018
GENUINE PARTS COMPANY (NAPA),Manufacture Parts for Stock,356.22,12/20/2018
GENUINE PARTS COMPANY (NAPA),Rebuild Air Conditioning Units,3740.32,12/20/2018
GENUINE PARTS COMPANY (NAPA),Rebuild Body Units,40.18,12/20/2018
GENUINE PARTS COMPANY (NAPA),Repair CTA Mini Bus/Train,1498.25,12/20/2018
GENUINE PARTS COMPANY (NAPA),Repair Non-Revenue Equipment,1593.2,12/20/2018
GENUINE PARTS COMPANY (NAPA),BUS/RAIL ROADEO,3604.8,12/21/2018
GENUINE PARTS COMPANY (NAPA),General Shop/Gar/Term Repairs & Svcs,19304.97,12/21/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Equipment,152.25,12/21/2018
GENUINE PARTS COMPANY (NAPA),Manufacture Parts for Stock,824.52,12/21/2018
GENUINE PARTS COMPANY (NAPA),Rebuild Body Units,1915.49,12/21/2018
GENUINE PARTS COMPANY (NAPA),Repair CTA Mini Bus/Train,610.72,12/21/2018
GENUINE PARTS COMPANY (NAPA),Repair Non-Revenue Equipment,4503.27,12/21/2018
GENUINE PARTS COMPANY (NAPA),Lubrication,29871.56,12/24/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Equipment,1056.49,12/24/2018
GENUINE PARTS COMPANY (NAPA),General Shop/Gar/Term Repairs & Svcs,1844.86,12/26/2018
GENUINE PARTS COMPANY (NAPA),Inventory Price Adjustments-Invoice Price Adj,308.76,12/26/2018
GENUINE PARTS COMPANY (NAPA),Maintainance of Signal & Control Equipment,124.6,12/26/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Buildings,4663.46,12/26/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Equipment,3147.88,12/26/2018
GENUINE PARTS COMPANY (NAPA),Maintenance of Escalators,1539.78,12/26/2018
GEORGE SLAVEJKOV,Real Estate,11895,1/26/2018
GEORGETOWN COUNTY CLERK OF COURT,I&D Claims (Damage Reserve),50,5/16/2018
GERALD ALLEN SR,Legal Defense (Non-Damage Reserve),15000,6/8/2018
GIRO INC.,Consulting Services,571330,3/28/2018
GIRO INC.,Consulting Services,228532,9/7/2018
GIRO INC.,Applications Support,284106,12/11/2018
"GLOBAL FINISHING SOLUTIONS, LLC",Maintenance of Equipment,4200,3/27/2018
"GLOBAL FINISHING SOLUTIONS, LLC",Maintenance of Equipment,4200,10/23/2018
GLOBAL TOWER HOLDINGS LLC,"Facilities Operating Expenses (Rent,Utilities,etc)",4111.89,2/2/2018
GLOBAL TOWER HOLDINGS LLC,"Facilities Operating Expenses (Rent,Utilities,etc)",4111.89,2/23/2018
GLOBAL TOWER HOLDINGS LLC,"Facilities Operating Expenses (Rent,Utilities,etc)",4111.89,3/2/2018
GLOBAL TOWER HOLDINGS LLC,"Facilities Operating Expenses (Rent,Utilities,etc)",4111.89,4/17/2018
"GLORY GLOBAL SOLUTIONS, INC.",Money Counting,9550.3,4/6/2018
"GLORY GLOBAL SOLUTIONS, INC.",Money Counting,9550.3,12/13/2018
"GMI, LLC",Rebuild Chassis Units,83550,1/19/2018
"GMI, LLC",Vehicle Rehab,20194.18,1/24/2018
"GMI, LLC",Repair Chassis/Suspension,2300,3/9/2018
"GMI, LLC",Rebuild Chassis Units,16300,5/10/2018
"GMI, LLC",Repair Chassis/Suspension,7670,5/10/2018
"GMI, LLC",Rebuild Chassis Units,49450,6/7/2018
"GMI, LLC",Repair Chassis/Suspension,4690,7/18/2018
"GMI, LLC",Repair Chassis/Suspension,1010,9/26/2018
"GMI, LLC",Repair Chassis/Suspension,10595,11/21/2018
GODWIN H D'SOUZA,I&D Claims (Damage Reserve),650,2/27/2018
GODWIN H D'SOUZA,I&D Claims (Damage Reserve),600,10/3/2018
GODWIN H D'SOUZA,I&D Claims (Damage Reserve),300,11/2/2018
GOLD CROWN LIQUORS,Real Estate,210982.04,1/12/2018
"GORDON NUBER, M.D.",I&D Claims (Damage Reserve),700,1/19/2018
GORDON SALON,Real Estate,216866,8/8/2018
"GOVDELIVERY, LLC D/B/A GRANICUS",Marketing,19334.6,1/2/2018
"GOVDELIVERY, LLC D/B/A GRANICUS",Marketing,4833.65,3/15/2018
"GOVDELIVERY, LLC D/B/A GRANICUS",Marketing,4833.65,3/29/2018
"GOVDELIVERY, LLC D/B/A GRANICUS",Marketing,4833.65,6/28/2018
"GOVDELIVERY, LLC D/B/A GRANICUS",Marketing,4833.65,6/29/2018
"GOVDELIVERY, LLC D/B/A GRANICUS",Marketing,4771.75,7/24/2018
"GOVDELIVERY, LLC D/B/A GRANICUS",Marketing,12625.95,8/7/2018
"GOVDELIVERY, LLC D/B/A GRANICUS",Marketing,1875,8/16/2018
"GOVDELIVERY, LLC D/B/A GRANICUS",Marketing,17500,9/18/2018
"GOVDELIVERY, LLC D/B/A GRANICUS",Marketing,4833.7,10/9/2018
GOVERNMENT FINANCE OFFICERS ASSOCIATION,Administrative Support,1230,4/27/2018
GOVERNMENT FINANCE OFFICERS ASSOCIATION,Administrative Support,1095,6/12/2018
GOVERNMENT FINANCE OFFICERS ASSOCIATION,Budget & Analysis,690,7/20/2018
GOVERNMENT FINANCE OFFICERS ASSOCIATION,"Training- Retraining,Refresher,Training for Change",135,9/14/2018
GRAND HYATT WASHINGTON,Administrative Support,1742.66,3/1/2018
GRANT LAW LLC,Administrative Support,9532.56,1/31/2018
GRANT LAW LLC,Administrative Support,13733.6,3/7/2018
GRANT LAW LLC,Administrative Support,7953,4/10/2018
GRANT LAW LLC,Administrative Support,7162,4/17/2018
GRANT LAW LLC,Administrative Support,8572,5/29/2018
GRANT LAW LLC,Administrative Support,12350,7/31/2018
GRANT LAW LLC,Administrative Support,11804.5,10/12/2018
GRANT LAW LLC,Administrative Support,12925,10/25/2018
GRANT LAW LLC,Administrative Support,3911,11/20/2018
GRANT LAW LLC,Administrative Support,11123.45,12/5/2018
GRANT LAW LLC,Administrative Support,17842.43,12/26/2018
"GREAT REALTY ADVISORS, INC.",Administrative Support,1900,7/18/2018
"GREATER ILLINOIS TITLE COMPANY, INC.",Professional / Technical,830,6/11/2018
"GREATER ILLINOIS TITLE COMPANY, INC.",Administrative Support,325,7/18/2018
"GREATER ILLINOIS TITLE COMPANY, INC.",Professional / Technical,2825,8/3/2018
"GREATER ILLINOIS TITLE COMPANY, INC.",Professional / Technical,1575,8/9/2018
"GREATER ILLINOIS TITLE COMPANY, INC.",Professional / Technical,50,9/5/2018
GREENBERG TRAURIG LLP,Administrative Support,31354.54,4/5/2018
GREENBERG TRAURIG LLP,Administrative Support,5928.27,5/8/2018
GREENBERG TRAURIG LLP,Administrative Support,2448.5,6/5/2018
GREENBERG TRAURIG LLP,Administrative Support,1280.35,7/31/2018
GREENBERG TRAURIG LLP,Administrative Support,10797,9/25/2018
GREENBERG TRAURIG LLP,Administrative Support,1931.41,11/20/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,2484,1/10/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,5070,1/11/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,3650,1/11/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,3185,1/12/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,3390,1/16/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,15148,1/17/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,13135,1/17/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,11516,1/18/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,11930,1/19/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,20279,1/31/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,16980,2/2/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,5305,2/6/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,3390,2/6/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,4330,2/7/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,2039,2/8/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,3390,2/8/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,3230,2/13/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,8248,2/15/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,6971,2/20/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,11646,2/22/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,19588,3/8/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,2030,3/13/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,13450,3/13/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,3539,3/14/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,9832,3/15/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,19796,3/23/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,5538,3/27/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,4599,3/28/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,8563,3/29/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,12808,4/2/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,3745,4/24/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,3185,4/24/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,3185,4/25/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,12405,4/26/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,3725,4/27/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,10155,5/3/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,3385,5/7/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,3385,5/9/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,3385,5/10/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,3385,5/15/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,34163,5/16/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,3865,5/16/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,3785,5/17/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,1645,5/22/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,4184,5/23/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,6055,5/24/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,38454.5,5/29/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,3385,5/29/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,4894,5/30/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,2665,5/30/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,11686,5/31/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,3385,5/31/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,3350,6/5/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,3345,6/6/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,2044,6/7/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,4510,6/12/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,5004,6/13/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,8560,6/14/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,10155,6/14/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,3394,6/19/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,9353,6/20/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,5698,6/21/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,14599.5,6/25/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,3629,6/27/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,33203.5,6/28/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,13150,7/6/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,6175,7/10/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,1895,7/12/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,15350,7/13/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,5509,7/17/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,2175,7/18/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,10368,7/19/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,6370,7/19/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,3750,7/24/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,3750,7/25/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,10119,7/26/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,2455,7/31/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,3145,8/8/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,8703,8/9/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,860,8/15/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,6403,8/16/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,12015,8/21/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,1904,8/22/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,21270,8/22/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,8603,8/23/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,5195,8/24/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,4155,9/4/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,3316,9/5/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,8549,9/6/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,3059,9/12/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,4470,9/13/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,3405,9/18/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,3810,9/19/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,4205,9/21/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,4930,9/25/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,5395,9/26/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,630,9/27/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,3054,10/1/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,3289,10/3/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,11148,10/4/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,2695,10/9/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,1465,10/10/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,6770,10/12/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,815,10/23/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,755,10/30/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,17175,11/2/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,33790,11/2/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,8490,11/13/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,4279,11/14/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,3985,11/14/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,4614,11/15/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,6115,11/15/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,5395,11/21/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,3285,11/27/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,6921,11/29/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,2945,12/6/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,2884,12/11/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,2715,12/13/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,6770,12/13/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,2880,12/18/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Track & Roadway-Electrical,3745,12/18/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,5135,12/24/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,7695,12/27/2018
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",Maintenance of Buildings,1804,12/31/2018
GREGORY PRIMUS M.D.,Administrative Support,74.85,4/4/2018
GREGORY TUCKER,Reimb for lost tools/badges,20,8/23/2018
GROUPE SHAREGATE INC.,Applications Support,6995,3/16/2018
GROUPE SHAREGATE INC.,Equipment Purchases,6995,9/5/2018
GROUPE SHAREGATE INC.,Equipment Purchases,6995,10/26/2018
"GUARDIAN INDUSTRIAL SUPPLY, LLC",Manufacture Parts for Stock,9030.25,1/30/2018
"GUARDIAN INDUSTRIAL SUPPLY, LLC",Manufacture Parts for Stock,2963.85,9/14/2018
"GUARDIAN INDUSTRIAL SUPPLY, LLC",Manufacture Parts for Stock,2759.62,9/26/2018
"GUARDIAN INDUSTRIAL SUPPLY, LLC",Manufacture Parts for Stock,1436.72,12/24/2018
"Garza, Roman",Travel & Seminar,52.95,7/5/2018
"Garza, Roman",Travel & Seminar,771.27,7/27/2018
"Gebis, James M",Travel & Seminar,118.67,7/5/2018
"Gebis, James M",Travel & Seminar,159.57,7/18/2018
"Gorman, Michael G",Travel & Seminar,216.59,7/18/2018
"Gorman, Michael G",Travel & Seminar,177.12,7/26/2018
"Guinane, Andrew V",Travel & Seminar,522.32,7/5/2018
"Guinane, Andrew V",Travel & Seminar,955,7/31/2018
"Guinane, Andrew V",Travel & Seminar,1003.33,8/1/2018
"Gutierrez, Hector",Travel & Seminar,825.64,7/5/2018
"Guzman, Alberto",Travel & Seminar,147,8/7/2018
