VENDOR NAME,EXPENSE CATEGORY,PAYMENT AMOUNT,PAYMENT DATE
PACE SUBURBAN BUS SERVICE,DIRECT PURCHASES,11732.00,4/16/2020
"J2 CLOUD SERVICES, LLC.",CONTRACTUAL SERVICES,365.14,3/11/2020
TRISTAN & CERVANTES LLC,LEGAL COSTS,206.50,2/6/2020
Konecranes,MAINTENANCE & REPAIRS,38474.03,10/29/2020
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,8283.65,6/3/2020
"INSPE ASSOCIATES,LTD.",ADMINISTRATION & HR,144.00,2/26/2020
*Kambrian Corporation,DIRECT PURCHASES,206.34,2/12/2020
"CROWE, LLP",FINANCIAL & TREAS SVCS,100000.00,5/14/2020
"CLEVER DEVICES, LTD",MAINTENANCE & REPAIRS,395682.42,4/15/2020
LISA M DAVIDOFF M.D,ADMINISTRATION & HR,250.00,12/10/2020
SERVICE SANITATION INC,MAINTENANCE & REPAIRS,821.33,2/26/2020
"PREMIER STAFFING SOURCE, INC.",CONTRACTUAL SERVICES,2052.00,11/30/2020
"*VEI SOLUTIONS, INC.",MAINTENANCE & REPAIRS,5435.33,11/11/2020
CDW GOVERNMENT LLC,CONTRACTUAL SERVICES,4779.95,2/12/2020
CDW GOVERNMENT LLC,TRAVEL & MEETING EXPENSE,603.65,10/5/2020
AMY SPEE REPORTING INC,LEGAL COSTS,144.50,1/21/2020
"CANON BUSINESS SOLUTIONS, INC.",MAINTENANCE & REPAIRS,8618.51,1/6/2020
CHINESE AMERICAN NEWS,ADVERTISING & PROMOTION,210.00,10/8/2020
CUMMINS INC.,MAINTENANCE & REPAIRS,397.02,7/27/2020
"PROTANIC, INC.",MAINTENANCE & REPAIRS,2500.00,9/4/2020
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,974.40,3/5/2020
COMPUTER AID INC,TECHNOLOGY SERVICES,22019.87,2/19/2020
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,CONTRACTUAL SERVICES,47928.85,8/27/2020
"WINKLER'S TREE SERVICE, INC.",CONTRACTUAL SERVICES,7298.00,9/10/2020
"DYNAMIC INTERACTIVE BUSINESS SYSTEM, INC.",MAINTENANCE & REPAIRS,92700.00,2/4/2020
"HERITAGE-CRYSTAL CLEAN, LLC",DIRECT PURCHASES,10512.00,10/5/2020
CLERK OF THE CIRCUIT COURT  1,LEGAL COSTS,5.50,1/28/2020
"*WILEY'S LAWN CARE, LLC",MAINTENANCE & REPAIRS,24490.00,9/4/2020
"*VEI SOLUTIONS, INC.",MAINTENANCE & REPAIRS,392.12,2/11/2020
"WISCO, INC.",MAINTENANCE & REPAIRS,346.10,6/25/2020
"WEST PUBLISHING CORPORATION d/b/a THOMSON WEST, WEST GROUP OR WEST",GENERAL EXPENSES,3323.30,7/16/2020
GENUINE PARTS COMPANY (NAPA),GENERAL EXPENSES,9.41,7/13/2020
"VERITEXT, LLC",LEGAL COSTS,478.00,4/23/2020
"ANCHOR MECHANICAL, INC.",MAINTENANCE & REPAIRS,18540.00,1/2/2020
"JONES LANG LaSALLE, INCORPORATED",CONSULTING,6270.04,4/20/2020
CUMMINS INC.,MAINTENANCE & REPAIRS,402.10,10/19/2020
UNION PACIFIC RAILROAD COMPANY,FACILITY RENTAL,105000.00,9/4/2020
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,71.04,2/12/2020
"WINKLER'S TREE SERVICE, INC.",CONTRACTUAL SERVICES,9650.00,11/5/2020
HOLLAND & KNIGHT LLP,LEGAL COSTS,2714.00,4/2/2020
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,372.00,12/31/2020
ZIONS BANK,FINANCIAL & TREAS SVCS,3500.00,7/23/2020
MHS REPORTING LTD,LEGAL COSTS,156.75,8/13/2020
"MOBILE MINI, INC",EQUIPMENT RENTAL,955.00,5/7/2020
CHICAGO TRIBUNE CO.,ADVERTISING & PROMOTION,157.18,8/13/2020
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,115817.73,12/9/2020
"VERIZON WIRELESS, INC.",UTILITIES EXPENSE,303269.97,2/14/2020
"*VEI SOLUTIONS, INC.",MAINTENANCE & REPAIRS,31214.86,9/16/2020
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,21602.44,1/14/2020
CINTAS CORPORATION,CONTRACTUAL SERVICES,35202.75,12/2/2020
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,14218.16,10/28/2020
LESTER & ROSALIE ANIXTER CENTER,GENERAL EXPENSES,116.00,4/23/2020
MURRAY & TRETTEL INC,GENERAL EXPENSES,416.25,4/16/2020
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,2788.87,2/14/2020
CINTAS CORPORATION,CONTRACTUAL SERVICES,10387.90,11/16/2020
WILLIAM E. BOBLICK M.D.,ADMINISTRATION & HR,250.00,12/10/2020
UTILITY TRANSPORT SERVICE,DIRECT PURCHASES,934.47,8/20/2020
"SAFETY KLEEN SYSTEMS, INC.",MAINTENANCE & REPAIRS,5656.40,2/18/2020
CINTAS CORPORATION,CONTRACTUAL SERVICES,5578.64,12/30/2020
KONE SPARES,DIRECT PURCHASES,30629.45,9/16/2020
BLAIDA AND ASSOCIATES LLC,CONTRACTUAL SERVICES,6000.00,1/17/2020
LOHNES+WRIGHT,ADVERTISING & PROMOTION,1000.00,4/22/2020
"COMET MESSENGER SERVICE, INC.",GENERAL EXPENSES,150.73,2/7/2020
CITY OF CHGO.-ENTERPRISE FUNDS,UTILITIES EXPENSE,6749.47,1/17/2020
PNC BANK,GENERAL EXPENSES,20.99,1/16/2020
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,29289.00,4/22/2020
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,2110.40,2/7/2020
CITY OF HOMETOWN,GENERAL EXPENSES,400.00,12/24/2020
TAFT STETTINIUS & HOLLISTER LLP,LEGAL COSTS,17349.00,2/6/2020
"OER SERVICES, LLC",EQUIPMENT RENTAL,3369.33,8/5/2020
UNITED STATES TREASURY,GENERAL EXPENSES,73471.12,1/10/2020
"MIDWEST TIME RECORDER, INC.",MAINTENANCE & REPAIRS,145.00,9/3/2020
CUMMINS INC.,MAINTENANCE & REPAIRS,1571.50,1/28/2020
"VERTEX, INC.",MAINTENANCE & REPAIRS,22910.00,3/6/2020
"*NSN EMPLOYER SERVICES, INC.",CONTRACTUAL SERVICES,10491.00,10/28/2020
Konecranes,MAINTENANCE & REPAIRS,83804.37,6/11/2020
PEOPLES GAS,UTILITIES EXPENSE,18510.99,7/9/2020
"COMCAST OF CHICAGO, IL",EQUIPMENT RENTAL,211.62,4/2/2020
"COMCAST OF CHICAGO, IL",EQUIPMENT RENTAL,103.34,12/24/2020
EHC CANADA INC. d/b/a EHC GLOBAL,DIRECT PURCHASES,1524.25,5/27/2020
XEROX CORPORATION /XEROX CTR,MAINTENANCE & REPAIRS,30524.37,1/24/2020
"*ANDERSON & SHAH ROOFING, INC.",MAINTENANCE & REPAIRS,5654.18,6/10/2020
"MCCORKLE LITIGATION SERVICES, INC",GENERAL EXPENSES,574.20,10/14/2020
"MCCORKLE LITIGATION SERVICES, INC",GENERAL EXPENSES,264.50,12/9/2020
"SPRINT SOLUTIONS, INC.",UTILITIES EXPENSE,70087.65,7/1/2020
VILLAGE OF OAK PARK -1,PURCHASE OF SECURITY SERVICES,10815.70,8/3/2020
"ELEMENT MATERIALS TECHNOLOGY NEW BERLIN, INC.",CONSULTING,8125.00,10/5/2020
LAW OFFICE OF ANDREW J COHEN PC,GENERAL EXPENSES,82764.46,12/3/2020
"HIRERIGHT SOLUTIONS, INC.",ADMINISTRATION & HR,4879.24,6/3/2020
POSTAL PARTNERS,GENERAL EXPENSES,38.94,8/13/2020
"*ANCHOR STAFFING, INC.",TECHNOLOGY SERVICES,1138.88,3/13/2020
PEOPLES GAS,UTILITIES EXPENSE,64591.25,2/27/2020
Jarrett Walker + Associates,CONSULTING,25000.00,7/16/2020
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,1729.00,12/16/2020
INFO-TECH RESEARCH GROUP INC.,CONTRACTUAL SERVICES,39999.00,8/12/2020
"INSPE ASSOCIATES,LTD.",ADMINISTRATION & HR,840.00,9/17/2020
CITY OF BURBANK,GENERAL EXPENSES,100.00,7/9/2020
LOWIS & GELLEN LLP,LEGAL COSTS,1160.00,3/25/2020
CITY OF CHICAGO-DEPT OF WATER,UTILITIES EXPENSE,119954.55,7/9/2020
"WISCO, INC.",MAINTENANCE & REPAIRS,635.50,3/4/2020
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,502666.24,4/8/2020
SAFETY VISION LLC,FINANCIAL & TREAS SVCS,77937.75,12/23/2020
TAFT STETTINIUS & HOLLISTER LLP,LEGAL COSTS,46512.00,12/24/2020
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,29074.72,5/27/2020
CINTAS CORPORATION,CONTRACTUAL SERVICES,2010.00,9/23/2020
SEAOI,GENERAL EXPENSES,275.00,10/29/2020
"EMSL Analytical, Inc.",CONSULTING,41.25,9/10/2020
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,9319.35,10/12/2020
JOHNSON CONTROLS FIRE PROTECTION LP,MAINTENANCE & REPAIRS,2667.50,1/9/2020
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,4398.00,2/25/2020
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,708559.82,10/7/2020
BLAZEN ILLUMINATIONS LLC,CONTRACTUAL SERVICES,500.00,4/30/2020
DYNEGY ENERGY SERVICES,UTILITIES EXPENSE,2092722.75,4/22/2020
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,1470.00,6/11/2020
PEOPLES GAS,UTILITIES EXPENSE,32479.09,7/30/2020
CINTAS CORPORATION,CONTRACTUAL SERVICES,5970.32,1/29/2020
"MYERS SERVICE, INC.",LEGAL COSTS,926.00,11/5/2020
"WORLD FUEL SERVICES, INC.",DIRECT PURCHASES,51695.40,7/1/2020
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,1706.16,1/9/2020
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,4330.00,7/8/2020
"PROTANIC, INC.",MAINTENANCE & REPAIRS,4500.00,1/13/2020
ACCOUNTING PRINCIPALS INC,CONTRACTUAL SERVICES,1932.00,1/3/2020
"OER SERVICES, LLC",MAINTENANCE & REPAIRS,2002.00,1/2/2020
Konecranes,MAINTENANCE & REPAIRS,3713.82,7/16/2020
"TRANSIT ASSOCIATES SERVICES, LLC",CONTRACTUAL SERVICES,4000.00,12/10/2020
LEXIS NEXIS CO.,CONTRACTUAL SERVICES,5622.08,12/24/2020
U.S. CAD,TECHNOLOGY SERVICES,7110.00,1/14/2020
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,947.95,3/5/2020
"ALLIED WASTE TRANSPORTATION, INC. d/b/a REPUBLIC SERVICES OF CHICAGO",MAINTENANCE & REPAIRS,68464.74,5/27/2020
ANDERSON ELEVATOR CO.,MAINTENANCE & REPAIRS,17940.00,12/21/2020
"STANTON MECHANICAL, INC.",MAINTENANCE & REPAIRS,16282.45,12/16/2020
VILLAGE OF OAK PARK UTILITIES,UTILITIES EXPENSE,455.26,6/4/2020
"MESIROW INSURANCE SERVICES, INC.",GENERAL EXPENSES,5694.00,3/12/2020
"AMAZON WEB SERVICES, INC.",CONTRACTUAL SERVICES,1171.50,9/30/2020
"GARDA CL GREAT LAKES, INC.",FINANCIAL & TREAS SVCS,16025.02,9/30/2020
COMMONWEALTH EDISON.,UTILITIES EXPENSE,235967.30,11/6/2020
COOK COUNTY SHERIFF DEPARTMENT,MAINTENANCE & REPAIRS,30446.23,3/17/2020
COMMONWEALTH EDISON.,UTILITIES EXPENSE,134353.31,4/8/2020
TAFT STETTINIUS & HOLLISTER LLP,LEGAL COSTS,23238.93,8/6/2020
ANDREA PLATT MD,ADMINISTRATION & HR,300.00,5/21/2020
Robert Valadez,CONTRACTUAL SERVICES,6297.00,9/3/2020
CITY  OF HOMETOWN,GENERAL EXPENSES,100.00,1/31/2020
JACKSON LEWIS PC,LEGAL COSTS,2828.00,8/3/2020
"O'HERN TRAFFIC CONSULTANTS, INC.",CONTRACTUAL SERVICES,6979.42,12/24/2020
CIOX HEALTH,LEGAL COSTS,41.39,6/4/2020
"*DIGBY'S DETECTIVE & SECURITY AGENCY, INC.",PURCHASE OF SECURITY SERVICES,193136.55,4/1/2020
"CONCARE, INC.",MAINTENANCE & REPAIRS,11894.17,11/12/2020
TALENTCLICK WORKFORCE SOLUTIONS INC.,CONSULTING,38500.00,10/8/2020
DIGICERT INC,TECHNOLOGY SERVICES,4000.00,8/6/2020
ANDERSON ELEVATOR CO.,MAINTENANCE & REPAIRS,376508.96,8/5/2020
"IMPERIAL CRANE SERVICES, INC.",EQUIPMENT RENTAL,2200.00,3/2/2020
JOHNSON CONTROLS FIRE PROTECTION LP,MAINTENANCE & REPAIRS,297.00,4/15/2020
ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,CONTRACTUAL SERVICES,235.00,2/7/2020
"J2 CLOUD SERVICES, LLC.",CONTRACTUAL SERVICES,314.74,4/23/2020
"COMET MESSENGER SERVICE, INC.",GENERAL EXPENSES,21.65,11/25/2020
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,787.00,5/14/2020
"ANCHOR MECHANICAL, INC.",MAINTENANCE & REPAIRS,5078.00,3/6/2020
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,4470.88,7/29/2020
PNC BANK,GENERAL EXPENSES,136.96,11/16/2020
DANIEL KATZ MD,ADMINISTRATION & HR,5812.50,2/5/2020
RUSSELL R. ROGERS,CONTRACTUAL SERVICES,11250.00,5/27/2020
"Alstom Signaling Inc., d/b/a Alstom Signaling Operation, LLC.",DIRECT PURCHASES,2750.00,10/26/2020
"HERITAGE-CRYSTAL CLEAN, LLC",DIRECT PURCHASES,3280.00,6/24/2020
"PREMIER STAFFING SOURCE, INC.",CONTRACTUAL SERVICES,2052.00,11/4/2020
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,5873.05,9/23/2020
GENUINE PARTS COMPANY (NAPA),TRAVEL & MEETING EXPENSE,144.82,1/16/2020
CINTAS CORPORATION,CONTRACTUAL SERVICES,26894.45,9/16/2020
"THE MCS GROUP, INC.",ADMINISTRATION & HR,4495.53,8/6/2020
APOLLO VIDEO TECHNOLOGY,FINANCIAL & TREAS SVCS,146879.52,5/11/2020
Tribologik Corp,CONTRACTUAL SERVICES,7256.40,11/25/2020
"PREMIER STAFFING SOURCE, INC.",CONTRACTUAL SERVICES,4104.00,10/21/2020
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,2589.92,5/28/2020
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,1494.24,8/3/2020
"OCCUPATIONAL TRAINING & SUPPLY, INC.",TRAVEL & MEETING EXPENSE,195.00,2/25/2020
GENUINE PARTS COMPANY (NAPA),ADVERTISING & PROMOTION,4024.61,11/9/2020
"WISCO, INC.",MAINTENANCE & REPAIRS,2487.12,11/19/2020
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,2879.22,1/3/2020
Wensco,DIRECT PURCHASES,13.50,12/10/2020
"JONES ENVIRONMENTAL CONTROL, INC.",MAINTENANCE & REPAIRS,8534.63,10/21/2020
CORPORATE CONCEPTS INC,MAINTENANCE & REPAIRS,1440.00,7/9/2020
G & O THERMAL SUPPLY COMPANY,DIRECT PURCHASES,454.78,4/15/2020
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,2815.78,2/10/2020
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,470.00,3/10/2020
CUMMINS INC.,MAINTENANCE & REPAIRS,272.22,4/27/2020
"AMERICAN BUILDING SERVICES, LLC (M-D BUILDING MATERIALS)",DIRECT PURCHASES,14130.00,9/28/2020
"OER SERVICES, LLC",EQUIPMENT RENTAL,2688.00,8/26/2020
"BUREAU VERITAS NORTH AMERICA, INC.",DIRECT PURCHASES,6305.10,7/9/2020
LEXITAS,LEGAL COSTS,208.80,11/19/2020
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,1192.00,10/1/2020
"ALLIED WASTE TRANSPORTATION, INC. d/b/a REPUBLIC SERVICES OF CHICAGO",MAINTENANCE & REPAIRS,82521.60,1/29/2020
"OFFICE DEPOT, INCORPORATED",DIRECT PURCHASES,211.25,3/2/2020
"*ATLAS & ASSOCIATES, INC.",MAINTENANCE & REPAIRS,24820.37,11/5/2020
"PROTANIC, INC.",MAINTENANCE & REPAIRS,2250.00,12/14/2020
NIKKI HALE CONSULTING INC,CONTRACTUAL SERVICES,540.00,1/8/2020
A.R.D.C.,GENERAL EXPENSES,19448.00,12/10/2020
FORESIGHT RECONSTRUCTION INC,CONTRACTUAL SERVICES,11136.25,7/23/2020
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,64.82,8/13/2020
XEROX CORPORATION /XEROX CTR,MAINTENANCE & REPAIRS,30459.37,2/21/2020
"SAFETY KLEEN SYSTEMS, INC.",MAINTENANCE & REPAIRS,568.58,7/1/2020
"PROMPT ELECTRIC, INC.",MAINTENANCE & REPAIRS,2316.00,9/9/2020
ENTERPRISE FLEET SERVICES,EQUIPMENT RENTAL,130583.03,4/1/2020
GENUINE PARTS COMPANY (NAPA),CONSULTING,305934.34,12/16/2020
VERIZON SUBPOENA COMPLIANCE,LEGAL COSTS,81.00,12/31/2020
"LUMINATOR MASS TRANSIT, LLC",MAINTENANCE & REPAIRS,24500.00,1/28/2020
TOMPKINS PRINTING EQUIPMENT CO.,MAINTENANCE & REPAIRS,484.46,10/21/2020
"GARDA CL GREAT LAKES, INC.",FINANCIAL & TREAS SVCS,35991.49,3/25/2020
 CITY OF CHICAGO,LEGAL COSTS,21.00,1/31/2020
CONSTRUCTION SPECIFICATIONS INSTITUTE,TRAVEL & MEETING EXPENSE,420.00,6/18/2020
COOK COUNTY SHERIFF DEPARTMENT,LEGAL COSTS,40.00,1/21/2020
"COMCAST OF CHICAGO, IL",EQUIPMENT RENTAL,41.76,4/2/2020
"JONES LANG LaSALLE, INCORPORATED",MAINTENANCE & REPAIRS,73560.43,8/17/2020
"ARAMARK UNIFORM SERVICES, INC.",CONTRACTUAL SERVICES,94.03,7/22/2020
ACCOUNTEMPS/DIV. ROBERT HALF,LEGAL COSTS,2541.50,4/1/2020
"MCCORKLE LITIGATION SERVICES, INC",GENERAL EXPENSES,495.20,12/2/2020
"ANCHOR MECHANICAL, INC.",MAINTENANCE & REPAIRS,4284.00,2/7/2020
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,51.45,10/8/2020
"ESSANNAY SHOW-IT, INC",ADVERTISING & PROMOTION,860.00,6/11/2020
ACCOUNTEMPS/DIV. ROBERT HALF,LEGAL COSTS,2115.10,2/6/2020
UTILITY TRANSPORT SERVICE,DIRECT PURCHASES,839.66,10/22/2020
VILLAGE OF OAK PARK -1,PURCHASE OF SECURITY SERVICES,11536.74,10/19/2020
VILLAGE OF ROSEMONT,UTILITIES EXPENSE,79.66,10/22/2020
TAB SERVICE COMPANY,GENERAL EXPENSES,2163.78,4/2/2020
EHC CANADA INC. d/b/a EHC GLOBAL,DIRECT PURCHASES,995.00,6/22/2020
LORCHEM TECHNOLOGIES INC,MAINTENANCE & REPAIRS,423.42,3/11/2020
VILLAGE OF WILMETTE,UTILITIES EXPENSE,814.57,6/11/2020
*CityEscape Garden & Design,MAINTENANCE & REPAIRS,1694.75,10/1/2020
*SYNERGY DEVELOPMENT LIMITED,MAINTENANCE & REPAIRS,6667.20,10/28/2020
BRE RIVER NORTH POINT OWNER LLC,FACILITY RENTAL,51838.14,8/19/2020
"RMS SOLUTIONS, INC.",CONSULTING,3750.00,4/23/2020
"TEXTMARKS, INC.",MAINTENANCE & REPAIRS,16950.21,5/7/2020
"GARDA CL GREAT LAKES, INC.",FINANCIAL & TREAS SVCS,38707.30,1/15/2020
COOK COUNTY SHERIFF DEPARTMENT,MAINTENANCE & REPAIRS,32494.11,1/14/2020
MILAP PATEL MD,ADMINISTRATION & HR,750.00,8/27/2020
NATIONAL FIRE PROTECTION ASSOC.,GENERAL EXPENSES,1345.50,2/4/2020
"GARDA CL GREAT LAKES, INC.",FINANCIAL & TREAS SVCS,40041.92,1/29/2020
"CUBIC TRANSPORTATION SYSTEMS, INC.",DIRECT PURCHASES,224841.22,4/8/2020
"ARAMARK UNIFORM SERVICES, INC.",GENERAL EXPENSES,55.20,4/15/2020
"THE MCS GROUP, INC.",ADMINISTRATION & HR,266.56,10/1/2020
"JOHN C. O'ROURKE, JR.",LEGAL COSTS,2975.00,2/6/2020
"THE MCS GROUP, INC.",ADMINISTRATION & HR,3021.69,7/9/2020
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,1108697.38,11/9/2020
"WISCO, INC.",MAINTENANCE & REPAIRS,2288.77,12/24/2020
"AMERICAN BUILDING SERVICES, LLC (M-D BUILDING MATERIALS)",DIRECT PURCHASES,1680.84,9/23/2020
"VERITEXT, LLC",LEGAL COSTS,3194.40,3/12/2020
GENUINE PARTS COMPANY (NAPA),GENERAL EXPENSES,2631.48,2/18/2020
UTILITY TRANSPORT SERVICE,DIRECT PURCHASES,476.66,6/4/2020
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,3185.00,2/18/2020
U.S. CAD,TECHNOLOGY SERVICES,7639.56,12/17/2020
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,204.72,4/23/2020
G & O THERMAL SUPPLY COMPANY,DIRECT PURCHASES,1437.97,10/28/2020
"SAFETY KLEEN SYSTEMS, INC.",MAINTENANCE & REPAIRS,14175.20,1/3/2020
"CONCARE, INC.",MAINTENANCE & REPAIRS,47576.68,4/23/2020
"CONSTELLATION NEW ENERGY GAS DIVISION, LLC",UTILITIES EXPENSE,494269.28,6/8/2020
G & O THERMAL SUPPLY COMPANY,DIRECT PURCHASES,5933.42,12/23/2020
ZIONS BANK,FINANCIAL & TREAS SVCS,500.00,8/27/2020
"THE MCS GROUP, INC.",ADMINISTRATION & HR,55.60,1/8/2020
CLAREMONT LLC,CONTRACTUAL SERVICES,1110.00,11/12/2020
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,64067.76,1/17/2020
JACKSON LEWIS PC,LEGAL COSTS,1400.00,11/16/2020
"COMET MESSENGER SERVICE, INC.",GENERAL EXPENSES,41.62,8/20/2020
"OER SERVICES, LLC",EQUIPMENT RENTAL,2436.00,6/8/2020
CDW GOVERNMENT LLC,TECHNOLOGY SERVICES,734477.37,6/8/2020
MEDIAAGILITY INC,TECHNOLOGY SERVICES,1437.83,7/2/2020
TRISTAN & CERVANTES LLC,LEGAL COSTS,3200.00,11/12/2020
GRE-GOCO ORRINGTON OWNER LLC,EQUIPMENT RENTAL,1842.60,12/24/2020
"PROTANIC, INC.",MAINTENANCE & REPAIRS,23950.00,1/16/2020
"JONES ENVIRONMENTAL CONTROL, INC.",MAINTENANCE & REPAIRS,52980.00,9/23/2020
*SOUTH SUBURBAN PEST CONTROL,MAINTENANCE & REPAIRS,4997.35,3/13/2020
IAP CONSTRUCTION INC.,MAINTENANCE & REPAIRS,2400.00,1/22/2020
"INSPE ASSOCIATES,LTD.",ADMINISTRATION & HR,840.00,3/6/2020
"JULIAN, BETLEY & ASSOCIATES",LEGAL COSTS,393.50,2/25/2020
CITY OF CHICAGO-DEPT OF FLEET AND FACILITY  MGMT,MAINTENANCE & REPAIRS,198477.14,6/25/2020
SCARABAEUS LLC,CONTRACTUAL SERVICES,6000.00,10/28/2020
ORTHOPAEDIC AND REHABILITATION CENTERS,ADMINISTRATION & HR,1000.00,7/9/2020
"CONCARE, INC.",MAINTENANCE & REPAIRS,11894.17,8/20/2020
"WEST PUBLISHING CORPORATION d/b/a THOMSON WEST, WEST GROUP OR WEST",FINANCIAL & TREAS SVCS,8167.90,4/2/2020
LIFECARE INNOVATIONS INC,ADMINISTRATION & HR,3679.25,3/18/2020
GRE-GOCO ORRINGTON OWNER LLC,EQUIPMENT RENTAL,921.30,8/6/2020
"OER SERVICES, LLC",EQUIPMENT RENTAL,1540.00,7/6/2020
"MC KENZIE REPAIR, INC.",DIRECT PURCHASES,2165.00,7/2/2020
"GARDA CL GREAT LAKES, INC.",FINANCIAL & TREAS SVCS,16499.07,6/29/2020
"ATOMATIC MECHANICAL SERVICES, INC, d/b/a CONTROL ENGINEERING CORP.",MAINTENANCE & REPAIRS,3381.55,8/17/2020
"*ANCHOR STAFFING, INC.",TECHNOLOGY SERVICES,1130.47,1/24/2020
CK REPORTING,LEGAL COSTS,359.27,11/19/2020
CHICAGO TRIBUNE MEDIA GROUP,ADVERTISING & PROMOTION,4092.00,2/6/2020
TRADEBE TREATMENT & RECYCLING LLC,MAINTENANCE & REPAIRS,2422.22,2/11/2020
"DataSkill, Inc.",MAINTENANCE & REPAIRS,84888.76,1/23/2020
"JONES ENVIRONMENTAL CONTROL, INC.",MAINTENANCE & REPAIRS,792.00,9/30/2020
XEROX CORPORATION /XEROX CTR,MAINTENANCE & REPAIRS,30349.67,7/1/2020
"OER SERVICES, LLC",EQUIPMENT RENTAL,3124.00,12/2/2020
BLAZEN ILLUMINATIONS LLC,CONTRACTUAL SERVICES,500.00,6/29/2020
VILLAGE OF WILMETTE,UTILITIES EXPENSE,465.83,9/24/2020
SHRM CORPORATION,TRAVEL & MEETING EXPENSE,219.00,11/19/2020
DLT SOLUTIONS LLC,TECHNOLOGY SERVICES,14836.50,1/13/2020
WRATHER ADAMS,CREDITS,50.00,2/5/2020
"OER SERVICES, LLC",EQUIPMENT RENTAL,4620.00,2/28/2020
SHERIFF OF KENDALL COUNTY,LEGAL COSTS,65.00,10/15/2020
DYNEGY ENERGY SERVICES,UTILITIES EXPENSE,118983.09,2/14/2020
"WAREHOUSE DIRECT, INC.",MAINTENANCE & REPAIRS,263.84,2/11/2020
"Alstom Signaling Inc., d/b/a Alstom Signaling Operation, LLC.",DIRECT PURCHASES,1155.00,2/5/2020
"PREMIER STAFFING SOURCE, INC.",CONTRACTUAL SERVICES,1767.36,2/4/2020
LEXIS NEXIS CO.,CONTRACTUAL SERVICES,11244.16,10/29/2020
"MIDWEST ROI, INC.",ADMINISTRATION & HR,28.99,1/16/2020
"MOBILE MINI, INC",EQUIPMENT RENTAL,330.00,12/31/2020
"OER SERVICES, LLC",EQUIPMENT RENTAL,280.00,3/13/2020
BRIDGES COURT REPORTING,LEGAL COSTS,53.90,1/7/2020
G & O THERMAL SUPPLY COMPANY,DIRECT PURCHASES,1024.11,4/29/2020
"JONES LANG LaSALLE, INCORPORATED",CONSULTING,38797.22,1/31/2020
"PROTANIC, INC.",MAINTENANCE & REPAIRS,4086.70,4/27/2020
CARRIER RENTAL SYSTEMS,MAINTENANCE & REPAIRS,710.00,2/26/2020
"TEXTMARKS, INC.",CONTRACTUAL SERVICES,15387.69,9/3/2020
CITATION BOX & PAPER CO.,DIRECT PURCHASES,1429.00,10/22/2020
GENUINE PARTS COMPANY (NAPA),GENERAL EXPENSES,1583.62,2/21/2020
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,18235.50,3/23/2020
